"method","sim_label","subset","TN","FN","FP","TP","Precision","Recall","secs"
"fishash+_poisson","moi_5.000000_iter_7","nonzero",426462,13974,268,69043,0.996133369883568,0.831673030825012,0.523793935775757
"fishash_poisson_rawd","moi_5.000000_iter_7","full",3912128,27629,38,60205,0.999369221320319,0.685440717717513,0.540024042129517
"fishash_poisson_rawd","moi_5.000000_iter_7","nonzero",426692,22812,38,60205,0.999369221320319,0.725212908199525,0.540024042129517
"fishash+_contingency","moi_5.000000_iter_7","full",3911891,18591,275,69243,0.996044189993958,0.788339367443131,1.1908061504364
"fishash+_contingency","moi_5.000000_iter_7","nonzero",426455,13774,275,69243,0.996044189993958,0.834082175939868,1.1908061504364
"fishash_refit0","moi_5.000000_iter_8","full",3911194,27405,85,61316,0.998615657725444,0.69111033464456,0.613806009292603
"fishash_refit0","moi_5.000000_iter_8","nonzero",406402,22665,85,61316,0.998615657725444,0.730117526583394,0.613806009292603
"fishash_refit10","moi_5.000000_iter_8","full",3911243,27566,36,61155,0.999411678187969,0.689295657172485,3.75116801261902
"fishash_refit10","moi_5.000000_iter_8","nonzero",406451,22826,36,61155,0.999411678187969,0.728200426286898,3.75116801261902
"fishash+_poisson","moi_5.000000_iter_8","full",3911061,18673,218,70048,0.996897503771383,0.789531227105195,0.732416152954102
"fishash+_poisson","moi_5.000000_iter_8","nonzero",406269,13933,218,70048,0.996897503771383,0.834093425893952,0.732416152954102
"fishash_poisson_rawd","moi_5.000000_iter_8","full",3911248,27771,31,60950,0.999491644938587,0.686985042999966,0.529870986938477
"fishash_poisson_rawd","moi_5.000000_iter_8","nonzero",406456,23031,31,60950,0.999491644938587,0.725759397959062,0.529870986938477
"fishash+_contingency","moi_5.000000_iter_8","full",3911047,18449,232,70272,0.996709406558493,0.792055995761995,1.33016777038574
"fishash+_contingency","moi_5.000000_iter_8","nonzero",406255,13709,232,70272,0.996709406558493,0.836760695871685,1.33016777038574
"fishash_refit0","moi_5.000000_iter_9","full",3911651,27256,108,60985,0.998232203362087,0.691118640994549,0.614047050476074
"fishash_refit0","moi_5.000000_iter_9","nonzero",404014,22791,108,60985,0.998232203362087,0.727953113063407,0.614047050476074
"fishash_refit10","moi_5.000000_iter_9","full",3911730,27035,29,61206,0.999526414632155,0.693623145703245,3.5547821521759
"fishash_refit10","moi_5.000000_iter_9","nonzero",404093,22570,29,61206,0.999526414632155,0.730591100076394,3.5547821521759
"fishash+_poisson","moi_5.000000_iter_9","full",3911530,18331,229,69910,0.996735054677141,0.792262100384175,0.673431873321533
"fishash+_poisson","moi_5.000000_iter_9","nonzero",403893,13866,229,69910,0.996735054677141,0.834487203972498,0.673431873321533
"fishash_poisson_rawd","moi_5.000000_iter_9","full",3911733,27241,26,61000,0.999573952085996,0.691288630001927,0.54273796081543
"fishash_poisson_rawd","moi_5.000000_iter_9","nonzero",404096,22776,26,61000,0.999573952085996,0.728132161955691,0.54273796081543
"fishash+_contingency","moi_5.000000_iter_9","full",3911517,18128,242,70113,0.996560301328974,0.794562618284018,1.54020810127258
"fishash+_contingency","moi_5.000000_iter_9","nonzero",403880,13663,242,70113,0.996560301328974,0.836910332314744,1.54020810127258
"fishash_refit0","moi_5.000000_iter_10","full",3911852,27410,161,60577,0.997349270637821,0.68847670678623,0.631640195846558
"fishash_refit0","moi_5.000000_iter_10","nonzero",394188,22819,161,60577,0.997349270637821,0.726377763921531,0.631640195846558
"fishash_refit10","moi_5.000000_iter_10","full",3911983,27012,30,60975,0.999508237029752,0.693000102287838,3.09489798545837
"fishash_refit10","moi_5.000000_iter_10","nonzero",394319,22421,30,60975,0.999508237029752,0.731150175068349,3.09489798545837
"fishash+_poisson","moi_5.000000_iter_10","full",3911791,18022,222,69965,0.996837021100774,0.795174287110596,0.74315595626831
"fishash+_poisson","moi_5.000000_iter_10","nonzero",394127,13431,222,69965,0.996837021100774,0.838949110269078,0.74315595626831
"fishash_poisson_rawd","moi_5.000000_iter_10","full",3911985,27247,28,60740,0.999539231174302,0.69032925318513,0.603118896484375
"fishash_poisson_rawd","moi_5.000000_iter_10","nonzero",394321,22656,28,60740,0.999539231174302,0.728332294114826,0.603118896484375
"fishash+_contingency","moi_5.000000_iter_10","full",3911789,17839,224,70148,0.996816915818792,0.797254139816109,1.28115296363831
"fishash+_contingency","moi_5.000000_iter_10","nonzero",394125,13248,224,70148,0.996816915818792,0.841143460117991,1.28115296363831
"fishash_refit0","moi_10.000000_iter_1","full",3828393,86475,79,85053,0.999072029319175,0.49585490415559,0.671674966812134
"fishash_refit0","moi_10.000000_iter_1","nonzero",355291,67928,79,85053,0.999072029319175,0.555971002935005,0.671674966812134
"fishash_refit10","moi_10.000000_iter_1","full",3828435,86690,37,84838,0.999564064801178,0.494601464483933,4.41894698143005
"fishash_refit10","moi_10.000000_iter_1","nonzero",355333,68143,37,84838,0.999564064801178,0.55456559964963,4.41894698143005
"fishash+_poisson","moi_10.000000_iter_1","full",3828308,63629,164,107899,0.998482366767534,0.62904598666107,0.929033994674683
"fishash+_poisson","moi_10.000000_iter_1","nonzero",355206,45082,164,107899,0.998482366767534,0.705309809714932,0.929033994674683
"fishash_poisson_rawd","moi_10.000000_iter_1","full",3828441,87155,31,84373,0.999632718828492,0.491890536821977,0.845360994338989
"fishash_poisson_rawd","moi_10.000000_iter_1","nonzero",355339,68608,31,84373,0.999632718828492,0.551526006497539,0.845360994338989
"fishash+_contingency","moi_10.000000_iter_1","full",3828313,63024,159,108504,0.998536760442837,0.632573107597593,1.53280997276306
"fishash+_contingency","moi_10.000000_iter_1","nonzero",355211,44477,159,108504,0.998536760442837,0.709264549192383,1.53280997276306
"fishash_refit0","moi_10.000000_iter_2","full",3827404,88613,46,83937,0.999452270102283,0.486450304259635,0.654329061508179
"fishash_refit0","moi_10.000000_iter_2","nonzero",373133,70460,46,83937,0.999452270102283,0.543643982719871,0.654329061508179
"fishash_refit10","moi_10.000000_iter_2","full",3827420,88802,30,83748,0.999641910764162,0.485354969574037,5.03880095481873
"fishash_refit10","moi_10.000000_iter_2","nonzero",373149,70649,30,83748,0.999641910764162,0.542419865670965,5.03880095481873
"fishash+_poisson","moi_10.000000_iter_2","full",3827306,65286,144,107264,0.998659317741695,0.621640104317589,0.972887992858887
"fishash+_poisson","moi_10.000000_iter_2","nonzero",373035,47133,144,107264,0.998659317741695,0.694728524517963,0.972887992858887
"fishash_poisson_rawd","moi_10.000000_iter_2","full",3827424,89290,26,83260,0.999687822683284,0.482526803824978,0.640542984008789
"fishash_poisson_rawd","moi_10.000000_iter_2","nonzero",373153,71137,26,83260,0.999687822683284,0.539259182497069,0.640542984008789
"fishash+_contingency","moi_10.000000_iter_2","full",3827306,64693,144,107857,0.998666679012231,0.625076789336424,1.37037396430969
"fishash+_contingency","moi_10.000000_iter_2","nonzero",373035,46540,144,107857,0.998666679012231,0.69856927271903,1.37037396430969
"fishash_refit0","moi_10.000000_iter_3","full",3827026,86571,86,86317,0.999004664189901,0.499265420387766,0.631633043289185
"fishash_refit0","moi_10.000000_iter_3","nonzero",356532,68718,86,86317,0.999004664189901,0.556758151385171,0.631633043289185
"fishash_refit10","moi_10.000000_iter_3","full",3827078,86503,34,86385,0.999606568000093,0.49965873860534,4.53246593475342
"fishash_refit10","moi_10.000000_iter_3","nonzero",356584,68650,34,86385,0.999606568000093,0.557196762021479,4.53246593475342
"fishash+_poisson","moi_10.000000_iter_3","full",3826954,63312,158,109576,0.998560154555562,0.633797603072509,0.979327917098999
"fishash+_poisson","moi_10.000000_iter_3","nonzero",356460,45459,158,109576,0.998560154555562,0.706782339471732,0.979327917098999
"fishash_poisson_rawd","moi_10.000000_iter_3","full",3827081,86979,31,85909,0.999639283220852,0.496905511082319,0.640980958938599
"fishash_poisson_rawd","moi_10.000000_iter_3","nonzero",356587,69126,31,85909,0.999639283220852,0.554126487567324,0.640980958938599
"fishash+_contingency","moi_10.000000_iter_3","full",3826957,62644,155,110244,0.998596001775378,0.637661376151034,1.69455695152283
"fishash+_contingency","moi_10.000000_iter_3","nonzero",356463,44791,155,110244,0.998596001775378,0.711091043957816,1.69455695152283
"fishash_refit0","moi_10.000000_iter_4","full",3828186,87542,64,84208,0.999240554395291,0.49029403202329,0.886230945587158
"fishash_refit0","moi_10.000000_iter_4","nonzero",382334,69031,64,84208,0.999240554395291,0.549520683376947,0.886230945587158
"fishash_refit10","moi_10.000000_iter_4","full",3828218,87489,32,84261,0.99962037179837,0.490602620087336,4.52921605110168
"fishash_refit10","moi_10.000000_iter_4","nonzero",382366,68978,32,84261,0.99962037179837,0.549866548332996,4.52921605110168
"fishash+_poisson","moi_10.000000_iter_4","full",3828070,64726,180,107024,0.998320958173203,0.623138282387191,0.787873029708862
"fishash+_poisson","moi_10.000000_iter_4","nonzero",382218,46215,180,107024,0.998320958173203,0.698412284079118,0.787873029708862
"fishash_poisson_rawd","moi_10.000000_iter_4","full",3828220,88000,30,83750,0.999641919312485,0.487627365356623,0.880001068115234
"fishash_poisson_rawd","moi_10.000000_iter_4","nonzero",382368,69489,30,83750,0.999641919312485,0.546531888096372,0.880001068115234
"fishash+_contingency","moi_10.000000_iter_4","full",3828075,64195,175,107555,0.998375568551007,0.626229985443959,1.59926390647888
"fishash+_contingency","moi_10.000000_iter_4","nonzero",382223,45684,175,107555,0.998375568551007,0.701877459393496,1.59926390647888
"fishash_refit0","moi_10.000000_iter_5","full",3827819,88936,71,83174,0.999147095921677,0.483260705362849,0.667922973632812
"fishash_refit0","moi_10.000000_iter_5","nonzero",376170,70182,71,83174,0.999147095921677,0.542358955632646,0.667922973632812
"fishash_refit10","moi_10.000000_iter_5","full",3827853,89146,37,82964,0.999554222238286,0.482040555458718,5.56631207466125
"fishash_refit10","moi_10.000000_iter_5","nonzero",376204,70392,37,82964,0.999554222238286,0.540989592842797,5.56631207466125
"fishash+_poisson","moi_10.000000_iter_5","full",3827708,66399,182,105711,0.99828128393756,0.614206031026669,0.786996841430664
"fishash+_poisson","moi_10.000000_iter_5","nonzero",376059,47645,182,105711,0.99828128393756,0.689317666084144,0.786996841430664
"fishash_poisson_rawd","moi_10.000000_iter_5","full",3827856,89624,34,82486,0.999587978671837,0.47926326186741,1.03398013114929
"fishash_poisson_rawd","moi_10.000000_iter_5","nonzero",376207,70870,34,82486,0.999587978671837,0.537872662302095,1.03398013114929
"fishash+_contingency","moi_10.000000_iter_5","full",3827703,65845,187,106265,0.998243339721189,0.61742490267852,1.54024505615234
"fishash+_contingency","moi_10.000000_iter_5","nonzero",376054,47091,187,106265,0.998243339721189,0.692930175539268,1.54024505615234
"fishash_refit0","moi_10.000000_iter_6","full",3827701,87254,98,84947,0.998847668881181,0.49330143262815,0.605540990829468
"fishash_refit0","moi_10.000000_iter_6","nonzero",351630,68308,98,84947,0.998847668881181,0.554285341424423,0.605540990829468
"fishash_refit10","moi_10.000000_iter_6","full",3827766,86467,33,85734,0.999615236629473,0.497871673219087,5.11339998245239
"fishash_refit10","moi_10.000000_iter_6","nonzero",351695,67521,33,85734,0.999615236629473,0.559420573553881,5.11339998245239
"fishash+_poisson","moi_10.000000_iter_6","full",3827654,63713,145,108488,0.99866523063894,0.630007955819072,0.882597923278809
"fishash+_poisson","moi_10.000000_iter_6","nonzero",351583,44767,145,108488,0.99866523063894,0.707892075299338,0.882597923278809
"fishash_poisson_rawd","moi_10.000000_iter_6","full",3827770,86935,29,85266,0.999660003517205,0.495153918966789,0.64713978767395
"fishash_poisson_rawd","moi_10.000000_iter_6","nonzero",351699,67989,29,85266,0.999660003517205,0.55636683958109,0.64713978767395
"fishash+_contingency","moi_10.000000_iter_6","full",3827659,63063,140,109138,0.998718863815224,0.633782614502819,1.48919296264648
"fishash+_contingency","moi_10.000000_iter_6","nonzero",351588,44117,140,109138,0.998718863815224,0.712133372483769,1.48919296264648
"fishash_refit0","moi_10.000000_iter_7","full",3827309,86942,88,85661,0.998973748965002,0.496289172262359,0.647056102752686
"fishash_refit0","moi_10.000000_iter_7","nonzero",372024,68714,88,85661,0.998973748965002,0.554889068825911,0.647056102752686
"fishash_refit10","moi_10.000000_iter_7","full",3827368,86824,29,85779,0.999662036173783,0.49697282202511,4.76089000701904
"fishash_refit10","moi_10.000000_iter_7","nonzero",372083,68596,29,85779,0.999662036173783,0.555653441295547,4.76089000701904
"fishash+_poisson","moi_10.000000_iter_7","full",3827258,64037,139,108566,0.998721309967343,0.628992543582672,0.969643831253052
"fishash+_poisson","moi_10.000000_iter_7","nonzero",371973,45809,139,108566,0.998721309967343,0.703261538461538,0.969643831253052
"fishash_poisson_rawd","moi_10.000000_iter_7","full",3827369,87302,28,85301,0.999671858336556,0.494203461121765,0.822387933731079
"fishash_poisson_rawd","moi_10.000000_iter_7","nonzero",372084,69074,28,85301,0.999671858336556,0.552557085020243,0.822387933731079
"fishash+_contingency","moi_10.000000_iter_7","full",3827246,63520,151,109083,0.998617646520314,0.631987856526248,1.72387194633484
"fishash+_contingency","moi_10.000000_iter_7","nonzero",371961,45292,151,109083,0.998617646520314,0.70661052631579,1.72387194633484
"fishash_refit0","moi_10.000000_iter_8","full",3828882,86899,58,84161,0.999311319298496,0.491996960130948,0.646617889404297
"fishash_refit0","moi_10.000000_iter_8","nonzero",357823,69025,58,84161,0.999311319298496,0.549403992531955,0.646617889404297
"fishash_refit10","moi_10.000000_iter_8","full",3828903,87085,37,83975,0.999559586725706,0.490909622354729,5.12446999549866
"fishash_refit10","moi_10.000000_iter_8","nonzero",357844,69211,37,83975,0.999559586725706,0.54818978235609,5.12446999549866
"fishash+_poisson","moi_10.000000_iter_8","full",3828787,64263,153,106797,0.998569424964937,0.62432479831638,1.10275793075562
"fishash+_poisson","moi_10.000000_iter_8","nonzero",357728,46389,153,106797,0.998569424964937,0.697172065332341,1.10275793075562
"fishash_poisson_rawd","moi_10.000000_iter_8","full",3828909,87511,31,83549,0.999629097870304,0.488419268093067,0.740212917327881
"fishash_poisson_rawd","moi_10.000000_iter_8","nonzero",357850,69637,31,83549,0.999629097870304,0.545408849372658,0.740212917327881
"fishash+_contingency","moi_10.000000_iter_8","full",3828785,63619,155,107441,0.998559426000967,0.628089559218987,1.57397389411926
"fishash+_contingency","moi_10.000000_iter_8","nonzero",357726,45745,155,107441,0.998559426000967,0.70137610486598,1.57397389411926
"fishash_refit0","moi_10.000000_iter_9","full",3826882,87250,81,85787,0.999056691666279,0.495772580430775,0.889788150787354
"fishash_refit0","moi_10.000000_iter_9","nonzero",383171,68238,81,85787,0.999056691666279,0.55696802467132,0.889788150787354
"fishash_refit10","moi_10.000000_iter_9","full",3826932,87043,31,85994,0.99963963963964,0.496968856371759,4.04455399513245
"fishash_refit10","moi_10.000000_iter_9","nonzero",383221,68031,31,85994,0.99963963963964,0.558311962343775,4.04455399513245
"fishash+_poisson","moi_10.000000_iter_9","full",3826777,64990,186,108047,0.998281485314091,0.62441558741772,0.715098857879639
"fishash+_poisson","moi_10.000000_iter_9","nonzero",383066,45978,186,108047,0.998281485314091,0.701490017854244,0.715098857879639
"fishash_poisson_rawd","moi_10.000000_iter_9","full",3826935,87519,28,85518,0.999672690716106,0.494217999618579,0.701056957244873
"fishash_poisson_rawd","moi_10.000000_iter_9","nonzero",383224,68507,28,85518,0.999672690716106,0.555221554942379,0.701056957244873
"fishash+_contingency","moi_10.000000_iter_9","full",3826764,64435,199,108602,0.998170972693266,0.627622993926155,1.39471697807312
"fishash+_contingency","moi_10.000000_iter_9","nonzero",383053,45423,199,108602,0.998170972693266,0.705093329005032,1.39471697807312
"fishash_refit0","moi_10.000000_iter_10","full",3829512,87270,89,83129,0.998930519839458,0.487849107095699,0.648219108581543
"fishash_refit0","moi_10.000000_iter_10","nonzero",366593,70379,89,83129,0.998930519839458,0.541528780259009,0.648219108581543
"fishash_refit10","moi_10.000000_iter_10","full",3829551,86905,50,83494,0.999401512975199,0.489991138445648,5.68057608604431
"fishash_refit10","moi_10.000000_iter_10","nonzero",366632,70014,50,83494,0.999401512975199,0.54390650650129,5.68057608604431
"fishash+_poisson","moi_10.000000_iter_10","full",3829420,64574,181,105825,0.998292549478331,0.621042377009255,0.743278980255127
"fishash+_poisson","moi_10.000000_iter_10","nonzero",366501,47683,181,105825,0.998292549478331,0.689377752299554,0.743278980255127
"fishash_poisson_rawd","moi_10.000000_iter_10","full",3829555,87401,46,82998,0.999446076778575,0.487080323241334,0.757676124572754
"fishash_poisson_rawd","moi_10.000000_iter_10","nonzero",366636,70510,46,82998,0.999446076778575,0.540675404539177,0.757676124572754
"fishash+_contingency","moi_10.000000_iter_10","full",3829421,63863,180,106536,0.99831328010795,0.625214936707375,1.46174621582031
"fishash+_contingency","moi_10.000000_iter_10","nonzero",366502,46972,180,106536,0.99831328010795,0.694009432733147,1.46174621582031
