"method","sim_label","subset","TN","FN","FP","TP","Precision","Recall","secs"
"fishash+_contingency","nguides_2000_iter_1","nonzero",324056,2426,622,16398,0.963454759106933,0.871121971950701,0.484299898147583
"fishash_refit0","nguides_2000_iter_2","full",39979040,4444,218,16298,0.986800678130298,0.785748722398997,0.171613931655884
"fishash_refit0","nguides_2000_iter_2","nonzero",320973,2474,218,16298,0.986800678130298,0.868207969316003,0.171613931655884
"fishash_refit10","nguides_2000_iter_2","full",39979024,4446,234,16296,0.98584392014519,0.785652299681805,0.704486131668091
"fishash_refit10","nguides_2000_iter_2","nonzero",320957,2476,234,16296,0.98584392014519,0.868101427658214,0.704486131668091
"fishash+_poisson","nguides_2000_iter_2","full",39978678,4370,580,16372,0.965785747994337,0.789316362935108,0.239013910293579
"fishash+_poisson","nguides_2000_iter_2","nonzero",320611,2400,580,16372,0.965785747994337,0.872150010654166,0.239013910293579
"fishash_poisson_rawd","nguides_2000_iter_2","full",39979035,4467,223,16275,0.986483210086071,0.784639861151287,0.186860084533691
"fishash_poisson_rawd","nguides_2000_iter_2","nonzero",320968,2497,223,16275,0.986483210086071,0.866982740251438,0.186860084533691
"fishash+_contingency","nguides_2000_iter_2","full",39978647,4371,611,16371,0.964020727829466,0.789268151576511,0.340031862258911
"fishash+_contingency","nguides_2000_iter_2","nonzero",320580,2401,611,16371,0.964020727829466,0.872096739825272,0.340031862258911
"fishash_refit0","nguides_2000_iter_3","full",39978910,4458,239,16393,0.985630110630111,0.786197304685627,0.166433095932007
"fishash_refit0","nguides_2000_iter_3","nonzero",323192,2496,239,16393,0.985630110630111,0.867859600825878,0.166433095932007
"fishash_refit10","nguides_2000_iter_3","full",39978884,4481,265,16370,0.984069732491734,0.785094240084408,0.698306083679199
"fishash_refit10","nguides_2000_iter_3","nonzero",323166,2519,265,16370,0.984069732491734,0.866641960929642,0.698306083679199
"fishash+_poisson","nguides_2000_iter_3","full",39978509,4392,640,16459,0.962570910579566,0.789362620497818,0.195497989654541
"fishash+_poisson","nguides_2000_iter_3","nonzero",322791,2430,640,16459,0.962570910579566,0.871353697919424,0.195497989654541
