"method","sim_label","subset","TN","FN","FP","TP","Precision","Recall","secs"
"fishash_refit0","nguides_2000_iter_4","nonzero",684847,536,122,20019,0.993942703937242,0.973923619557285,0.542780876159668
"fishash_refit10","nguides_2000_iter_4","full",39979090,755,114,20041,0.994343835276606,0.963694941334872,1.41334986686707
"fishash_refit10","nguides_2000_iter_4","nonzero",684855,514,114,20041,0.994343835276606,0.974993918754561,1.41334986686707
"fishash+_poisson","nguides_2000_iter_4","full",39978397,689,807,20107,0.961413407286985,0.96686862858242,0.515439033508301
"fishash+_poisson","nguides_2000_iter_4","nonzero",684162,448,807,20107,0.961413407286985,0.978204816346388,0.515439033508301
"fishash_poisson_rawd","nguides_2000_iter_4","full",39979094,759,110,20037,0.994540130044175,0.963502596653203,0.340610027313232
"fishash_poisson_rawd","nguides_2000_iter_4","nonzero",684859,518,110,20037,0.994540130044175,0.974799318900511,0.340610027313232
"fishash+_contingency","nguides_2000_iter_4","full",39978386,688,818,20108,0.960909872885406,0.966916714752837,0.606425046920776
"fishash+_contingency","nguides_2000_iter_4","nonzero",684151,447,818,20108,0.960909872885406,0.9782534663099,0.606425046920776
"fishash_refit0","nguides_2000_iter_5","full",39978949,759,120,20172,0.994086339444116,0.96373799627347,0.558718204498291
"fishash_refit0","nguides_2000_iter_5","nonzero",681368,511,120,20172,0.994086339444116,0.975293719479766,0.558718204498291
"fishash_refit10","nguides_2000_iter_5","full",39978935,739,134,20192,0.99340745842763,0.964693516793273,1.71503901481628
"fishash_refit10","nguides_2000_iter_5","nonzero",681354,491,134,20192,0.99340745842763,0.97626069719093,1.71503901481628
"fishash+_poisson","nguides_2000_iter_5","full",39978224,681,845,20250,0.959943114482105,0.967464526300702,0.405415058135986
"fishash+_poisson","nguides_2000_iter_5","nonzero",680643,433,845,20250,0.959943114482105,0.979064932553305,0.405415058135986
"fishash_poisson_rawd","nguides_2000_iter_5","full",39978941,741,128,20190,0.993700167339305,0.964597964741293,0.523676872253418
"fishash_poisson_rawd","nguides_2000_iter_5","nonzero",681360,493,128,20190,0.993700167339305,0.976163999419813,0.523676872253418
"fishash+_contingency","nguides_2000_iter_5","full",39978210,678,859,20253,0.959312239484653,0.967607854378673,0.77125096321106
"fishash+_contingency","nguides_2000_iter_5","nonzero",680629,430,859,20253,0.959312239484653,0.979209979209979,0.77125096321106
"fishash_refit0","nguides_2000_iter_6","full",39979025,800,96,20079,0.995241635687732,0.961683988696777,0.547229051589966
"fishash_refit0","nguides_2000_iter_6","nonzero",674043,538,96,20079,0.995241635687732,0.973905029829752,0.547229051589966
"fishash_refit10","nguides_2000_iter_6","full",39979010,785,111,20094,0.994506310319228,0.962402413908712,1.25548386573792
"fishash_refit10","nguides_2000_iter_6","nonzero",674028,523,111,20094,0.994506310319228,0.974632584760149,1.25548386573792
"fishash+_poisson","nguides_2000_iter_6","full",39978341,737,780,20142,0.962718669343275,0.964701374586906,0.438268899917603
"fishash+_poisson","nguides_2000_iter_6","nonzero",673359,475,780,20142,0.962718669343275,0.97696076053742,0.438268899917603
"fishash_poisson_rawd","nguides_2000_iter_6","full",39979013,787,108,20092,0.994653465346535,0.962306623880454,0.330873012542725
"fishash_poisson_rawd","nguides_2000_iter_6","nonzero",674031,525,108,20092,0.994653465346535,0.974535577436096,0.330873012542725
"fishash+_contingency","nguides_2000_iter_6","full",39978331,736,790,20143,0.962260545550088,0.964749269601035,0.83373498916626
"fishash+_contingency","nguides_2000_iter_6","nonzero",673349,474,790,20143,0.962260545550088,0.977009264199447,0.83373498916626
"fishash_refit0","nguides_2000_iter_7","full",39978948,765,135,20152,0.993345492187115,0.96342687765932,0.530581951141357
"fishash_refit0","nguides_2000_iter_7","nonzero",669005,511,135,20152,0.993345492187115,0.975269805933311,0.530581951141357
"fishash_refit10","nguides_2000_iter_7","full",39978942,761,141,20156,0.993053160565601,0.963618109671559,1.33584499359131
"fishash_refit10","nguides_2000_iter_7","nonzero",668999,507,141,20156,0.993053160565601,0.975463388665731,1.33584499359131
"fishash+_poisson","nguides_2000_iter_7","full",39978224,709,859,20208,0.959225328713153,0.966104125830664,0.516034126281738
"fishash+_poisson","nguides_2000_iter_7","nonzero",668281,455,859,20208,0.959225328713153,0.977979964187194,0.516034126281738
"fishash_poisson_rawd","nguides_2000_iter_7","full",39978949,762,134,20155,0.993395435950515,0.963570301668499,0.391680002212524
"fishash_poisson_rawd","nguides_2000_iter_7","nonzero",669006,508,134,20155,0.993395435950515,0.975414992982626,0.391680002212524
"fishash+_contingency","nguides_2000_iter_7","full",39978209,709,874,20208,0.958542832748316,0.966104125830664,0.772310018539429
"fishash+_contingency","nguides_2000_iter_7","nonzero",668266,455,874,20208,0.958542832748316,0.977979964187194,0.772310018539429
"fishash_refit0","nguides_2000_iter_8","full",39979019,783,121,20077,0.994009307852263,0.962464046021093,0.530788898468018
"fishash_refit0","nguides_2000_iter_8","nonzero",678356,526,121,20077,0.994009307852263,0.974469737416881,0.530788898468018
"fishash_refit10","nguides_2000_iter_8","full",39979027,781,113,20079,0.994403724247227,0.962559923298178,1.35551190376282
"fishash_refit10","nguides_2000_iter_8","nonzero",678364,524,113,20079,0.994403724247227,0.974566810658642,1.35551190376282
"fishash+_poisson","nguides_2000_iter_8","full",39978382,711,758,20149,0.963744200507007,0.965915627996165,0.521662950515747
"fishash+_poisson","nguides_2000_iter_8","nonzero",677719,454,758,20149,0.963744200507007,0.977964374120274,0.521662950515747
"fishash_poisson_rawd","nguides_2000_iter_8","full",39979030,783,110,20077,0.994550948630307,0.962464046021093,0.349267959594727
"fishash_poisson_rawd","nguides_2000_iter_8","nonzero",678367,526,110,20077,0.994550948630307,0.974469737416881,0.349267959594727
"fishash+_contingency","nguides_2000_iter_8","full",39978359,714,781,20146,0.962679791656711,0.965771812080537,0.77442479133606
"fishash+_contingency","nguides_2000_iter_8","nonzero",677696,457,781,20146,0.962679791656711,0.977818764257632,0.77442479133606
"fishash_refit0","nguides_2000_iter_9","full",39978951,731,120,20198,0.994093906880599,0.965072387596158,0.5364830493927
"fishash_refit0","nguides_2000_iter_9","nonzero",670595,490,120,20198,0.994093906880599,0.976314771848415,0.5364830493927
"fishash_refit10","nguides_2000_iter_9","full",39978953,705,118,20224,0.994199193786255,0.966314682975775,1.26551699638367
"fishash_refit10","nguides_2000_iter_9","nonzero",670597,464,118,20224,0.994199193786255,0.977571539056458,1.26551699638367
"fishash+_poisson","nguides_2000_iter_9","full",39978334,666,737,20263,0.964904761904762,0.9681781260452,0.358125925064087
"fishash+_poisson","nguides_2000_iter_9","nonzero",669978,425,737,20263,0.964904761904762,0.979456689868523,0.358125925064087
"fishash_poisson_rawd","nguides_2000_iter_9","full",39978954,710,117,20219,0.994246656176239,0.966075780018157,0.328778028488159
"fishash_poisson_rawd","nguides_2000_iter_9","nonzero",670598,469,117,20219,0.994246656176239,0.977329853054911,0.328778028488159
"fishash+_contingency","nguides_2000_iter_9","full",39978316,667,755,20262,0.964076699814436,0.968130345453677,0.890815019607544
"fishash+_contingency","nguides_2000_iter_9","nonzero",669960,426,755,20262,0.964076699814436,0.979408352668213,0.890815019607544
"fishash_refit0","nguides_2000_iter_10","full",39979080,763,136,20021,0.993252964230788,0.963289068514242,0.555703163146973
"fishash_refit0","nguides_2000_iter_10","nonzero",660480,539,136,20021,0.993252964230788,0.973784046692607,0.555703163146973
"fishash_refit10","nguides_2000_iter_10","full",39979101,749,115,20035,0.994292803970223,0.963962663587375,1.25404405593872
"fishash_refit10","nguides_2000_iter_10","nonzero",660501,525,115,20035,0.994292803970223,0.974464980544747,1.25404405593872
"fishash+_poisson","nguides_2000_iter_10","full",39978466,689,750,20095,0.964020148716719,0.966849499615088,0.502974033355713
"fishash+_poisson","nguides_2000_iter_10","nonzero",659866,465,750,20095,0.964020148716719,0.97738326848249,0.502974033355713
"fishash_poisson_rawd","nguides_2000_iter_10","full",39979103,751,113,20033,0.994390946093517,0.963866435719784,0.336395025253296
"fishash_poisson_rawd","nguides_2000_iter_10","nonzero",660503,527,113,20033,0.994390946093517,0.974367704280156,0.336395025253296
"fishash+_contingency","nguides_2000_iter_10","full",39978441,692,775,20092,0.962860018210572,0.966705157813703,0.766535997390747
"fishash+_contingency","nguides_2000_iter_10","nonzero",659841,468,775,20092,0.962860018210572,0.977237354085603,0.766535997390747
"fishash_refit0","nguides_20000_iter_1","full",399979027,609,200,20164,0.990178746808093,0.970683098252539,0.561699151992798
"fishash_refit0","nguides_20000_iter_1","nonzero",707766,344,200,20164,0.990178746808093,0.983226058123659,0.561699151992798
"fishash_refit10","nguides_20000_iter_1","full",399978967,619,260,20154,0.987263642598217,0.970201704135175,1.32965803146362
"fishash_refit10","nguides_20000_iter_1","nonzero",707706,354,260,20154,0.987263642598217,0.982738443534231,1.32965803146362
"fishash+_poisson","nguides_20000_iter_1","full",399977932,590,1295,20183,0.939705745413912,0.971597747075531,0.440016031265259
"fishash+_poisson","nguides_20000_iter_1","nonzero",706671,325,1295,20183,0.939705745413912,0.984152525843573,0.440016031265259
"fishash_poisson_rawd","nguides_20000_iter_1","full",399978983,620,244,20153,0.988037456488699,0.970153564723439,0.443151950836182
"fishash_poisson_rawd","nguides_20000_iter_1","nonzero",707722,355,244,20153,0.988037456488699,0.982689682075288,0.443151950836182
"fishash+_contingency","nguides_20000_iter_1","full",399977894,593,1333,20180,0.938037465718403,0.971453328840322,0.953812122344971
"fishash+_contingency","nguides_20000_iter_1","nonzero",706633,328,1333,20180,0.938037465718403,0.984006241466745,0.953812122344971
"fishash_refit0","nguides_20000_iter_2","full",399978918,567,205,20310,0.990007311723129,0.972840925420319,0.557188987731934
"fishash_refit0","nguides_20000_iter_2","nonzero",708529,329,205,20310,0.990007311723129,0.984059305198895,0.557188987731934
"fishash_refit10","nguides_20000_iter_2","full",399978881,572,242,20305,0.988222124884411,0.972601427408152,1.32896304130554
"fishash_refit10","nguides_20000_iter_2","nonzero",708492,334,242,20305,0.988222124884411,0.983817045399486,1.32896304130554
"fishash+_poisson","nguides_20000_iter_2","full",399977849,542,1274,20335,0.941043083900227,0.974038415481152,0.440932035446167
"fishash+_poisson","nguides_20000_iter_2","nonzero",707460,304,1274,20335,0.941043083900227,0.98527060419594,0.440932035446167
"fishash_poisson_rawd","nguides_20000_iter_2","full",399978889,573,234,20304,0.988606485539001,0.972553527805719,0.372925996780396
"fishash_poisson_rawd","nguides_20000_iter_2","nonzero",708500,335,234,20304,0.988606485539001,0.983768593439605,0.372925996780396
"fishash+_contingency","nguides_20000_iter_2","full",399977829,541,1294,20336,0.940175681923255,0.974086315083585,0.797890901565552
"fishash+_contingency","nguides_20000_iter_2","nonzero",707440,303,1294,20336,0.940175681923255,0.985319056155821,0.797890901565552
"fishash_refit0","nguides_20000_iter_3","full",399978950,563,195,20292,0.990481768926636,0.973004075761208,0.565109014511108
"fishash_refit0","nguides_20000_iter_3","nonzero",712811,324,195,20292,0.990481768926636,0.984284051222352,0.565109014511108
"fishash_refit10","nguides_20000_iter_3","full",399978929,580,216,20275,0.989458786784442,0.97218892351954,1.74843788146973
"fishash_refit10","nguides_20000_iter_3","nonzero",712790,341,216,20275,0.989458786784442,0.983459448971672,1.74843788146973
"fishash+_poisson","nguides_20000_iter_3","full",399977970,540,1175,20315,0.945323406235458,0.974106928794054,0.426115989685059
"fishash+_poisson","nguides_20000_iter_3","nonzero",711831,301,1175,20315,0.945323406235458,0.985399689561506,0.426115989685059
"fishash_poisson_rawd","nguides_20000_iter_3","full",399978936,580,209,20275,0.989796914665104,0.97218892351954,0.386047124862671
"fishash_poisson_rawd","nguides_20000_iter_3","nonzero",712797,341,209,20275,0.989796914665104,0.983459448971672,0.386047124862671
"fishash+_contingency","nguides_20000_iter_3","full",399977954,541,1191,20314,0.944617530806789,0.974058978662191,0.767841100692749
"fishash+_contingency","nguides_20000_iter_3","nonzero",711815,302,1191,20314,0.944617530806789,0.98535118354676,0.767841100692749
"fishash_refit0","nguides_20000_iter_4","full",399979003,574,205,20218,0.989962297409783,0.972393228164679,0.557054996490479
"fishash_refit0","nguides_20000_iter_4","nonzero",709991,338,205,20218,0.989962297409783,0.983557112278653,0.557054996490479
"fishash_refit10","nguides_20000_iter_4","full",399978956,583,252,20209,0.987683886418064,0.971960369372836,1.34617900848389
"fishash_refit10","nguides_20000_iter_4","nonzero",709944,347,252,20209,0.987683886418064,0.983119283907375,1.34617900848389
"fishash+_poisson","nguides_20000_iter_4","full",399977939,562,1269,20230,0.940973998790641,0.972970373220469,0.439998865127563
"fishash+_poisson","nguides_20000_iter_4","nonzero",708927,326,1269,20230,0.940973998790641,0.984140883440358,0.439998865127563
"fishash_poisson_rawd","nguides_20000_iter_4","full",399978962,583,246,20209,0.987973600586654,0.971960369372836,0.352236986160278
"fishash_poisson_rawd","nguides_20000_iter_4","nonzero",709950,347,246,20209,0.987973600586654,0.983119283907375,0.352236986160278
"fishash+_contingency","nguides_20000_iter_4","full",399977918,563,1290,20229,0.940052976439426,0.972922277799154,0.784765005111694
"fishash+_contingency","nguides_20000_iter_4","nonzero",708906,327,1290,20229,0.940052976439426,0.984092235843549,0.784765005111694
"fishash_refit0","nguides_20000_iter_5","full",399979108,618,182,20092,0.991022985104074,0.97015934331241,0.550901174545288
"fishash_refit0","nguides_20000_iter_5","nonzero",704304,356,182,20092,0.991022985104074,0.982589984350548,0.550901174545288
"fishash_refit10","nguides_20000_iter_5","full",399979054,633,236,20077,0.988381824447398,0.96943505552873,1.3414900302887
"fishash_refit10","nguides_20000_iter_5","nonzero",704250,371,236,20077,0.988381824447398,0.98185641627543,1.3414900302887
"fishash+_poisson","nguides_20000_iter_5","full",399978041,594,1249,20116,0.941539901708402,0.971318203766297,0.438382863998413
"fishash+_poisson","nguides_20000_iter_5","nonzero",703237,332,1249,20116,0.941539901708402,0.983763693270736,0.438382863998413
"fishash_poisson_rawd","nguides_20000_iter_5","full",399979063,634,227,20076,0.988819386297591,0.969386769676485,0.348753929138184
"fishash_poisson_rawd","nguides_20000_iter_5","nonzero",704259,372,227,20076,0.988819386297591,0.981807511737089,0.348753929138184
"fishash+_contingency","nguides_20000_iter_5","full",399978013,594,1277,20116,0.940307577244893,0.971318203766297,0.77778697013855
"fishash+_contingency","nguides_20000_iter_5","nonzero",703209,332,1277,20116,0.940307577244893,0.983763693270736,0.77778697013855
"fishash_refit0","nguides_20000_iter_6","full",399978990,579,180,20251,0.991189858548284,0.972203552568411,0.547810077667236
"fishash_refit0","nguides_20000_iter_6","nonzero",710361,334,180,20251,0.991189858548284,0.983774593150352,0.547810077667236
"fishash_refit10","nguides_20000_iter_6","full",399978971,599,199,20231,0.990259422418013,0.971243398943831,1.35786390304565
"fishash_refit10","nguides_20000_iter_6","nonzero",710342,354,199,20231,0.990259422418013,0.98280301190187,1.35786390304565
"fishash+_poisson","nguides_20000_iter_6","full",399977923,560,1247,20270,0.942045824232003,0.973115698511762,0.444573163986206
"fishash+_poisson","nguides_20000_iter_6","nonzero",709294,315,1247,20270,0.942045824232003,0.98469759533641,0.444573163986206
"fishash_poisson_rawd","nguides_20000_iter_6","full",399978978,598,192,20232,0.990599294947121,0.97129140662506,0.35288405418396
"fishash_poisson_rawd","nguides_20000_iter_6","nonzero",710349,353,192,20232,0.990599294947121,0.982851590964294,0.35288405418396
"fishash+_contingency","nguides_20000_iter_6","full",399977913,561,1257,20269,0.941605500325188,0.973067690830533,0.781692028045654
"fishash+_contingency","nguides_20000_iter_6","nonzero",709284,316,1257,20269,0.941605500325188,0.984649016273986,0.781692028045654
"fishash_refit0","nguides_20000_iter_7","full",399979054,655,210,20081,0.98965058400276,0.968412422839506,0.564210176467896
"fishash_refit0","nguides_20000_iter_7","nonzero",705883,381,210,20081,0.98965058400276,0.98138011924543,0.564210176467896
"fishash_refit10","nguides_20000_iter_7","full",399979039,657,225,20079,0.988918439716312,0.968315972222222,1.76819586753845
"fishash_refit10","nguides_20000_iter_7","nonzero",705868,383,225,20079,0.988918439716312,0.981282377089239,1.76819586753845
"fishash+_poisson","nguides_20000_iter_7","full",399978080,633,1184,20103,0.944379198571898,0.96947337962963,0.482729911804199
"fishash+_poisson","nguides_20000_iter_7","nonzero",704909,359,1184,20103,0.944379198571898,0.982455282963542,0.482729911804199
"fishash_poisson_rawd","nguides_20000_iter_7","full",399979046,656,218,20080,0.989260025618288,0.968364197530864,0.394200086593628
"fishash_poisson_rawd","nguides_20000_iter_7","nonzero",705875,382,218,20080,0.989260025618288,0.981331248167335,0.394200086593628
"fishash+_contingency","nguides_20000_iter_7","full",399978056,634,1208,20102,0.94331299859221,0.969425154320988,0.99334192276001
"fishash+_contingency","nguides_20000_iter_7","nonzero",704885,360,1208,20102,0.94331299859221,0.982406411885446,0.99334192276001
"fishash_refit0","nguides_20000_iter_8","full",399978929,619,183,20269,0.991052219831801,0.970365760245117,0.569653987884521
"fishash_refit0","nguides_20000_iter_8","nonzero",694575,384,183,20269,0.991052219831801,0.981407059507093,0.569653987884521
"fishash_refit10","nguides_20000_iter_8","full",399978907,625,205,20263,0.989984365839359,0.970078513979318,2.13249182701111
"fishash_refit10","nguides_20000_iter_8","nonzero",694553,390,205,20263,0.989984365839359,0.981116544811892,2.13249182701111
"fishash+_poisson","nguides_20000_iter_8","full",399977951,595,1161,20293,0.945884217395358,0.971514745308311,0.444280862808228
"fishash+_poisson","nguides_20000_iter_8","nonzero",693597,360,1161,20293,0.945884217395358,0.9825691182879,0.444280862808228
"fishash_poisson_rawd","nguides_20000_iter_8","full",399978918,627,194,20261,0.990515766316304,0.969982765224052,0.344598054885864
"fishash_poisson_rawd","nguides_20000_iter_8","nonzero",694564,392,194,20261,0.990515766316304,0.981019706580158,0.344598054885864
"fishash+_contingency","nguides_20000_iter_8","full",399977931,596,1181,20292,0.94500069855167,0.971466870930678,0.979372024536133
"fishash+_contingency","nguides_20000_iter_8","nonzero",693577,361,1181,20292,0.94500069855167,0.982520699172033,0.979372024536133
"fishash_refit0","nguides_20000_iter_9","full",399978842,608,216,20334,0.98948905109489,0.97096743386496,0.545461893081665
"fishash_refit0","nguides_20000_iter_9","nonzero",700942,352,216,20334,0.98948905109489,0.982983660446679,0.545461893081665
"fishash_refit10","nguides_20000_iter_9","full",399978851,623,207,20319,0.989915229465069,0.970251169897813,1.39361906051636
"fishash_refit10","nguides_20000_iter_9","nonzero",700951,367,207,20319,0.989915229465069,0.982258532340713,1.39361906051636
"fishash+_poisson","nguides_20000_iter_9","full",399977789,597,1269,20345,0.941288054039049,0.971492694107535,0.598762035369873
"fishash+_poisson","nguides_20000_iter_9","nonzero",699889,341,1269,20345,0.941288054039049,0.98351542105772,0.598762035369873
"fishash_poisson_rawd","nguides_20000_iter_9","full",399978857,625,201,20317,0.990203723559801,0.970155668035527,0.35631799697876
"fishash_poisson_rawd","nguides_20000_iter_9","nonzero",700957,369,201,20317,0.990203723559801,0.982161848593252,0.35631799697876
"fishash+_contingency","nguides_20000_iter_9","full",399977769,600,1289,20342,0.940409597337155,0.971349441314106,0.855072021484375
"fishash+_contingency","nguides_20000_iter_9","nonzero",699869,344,1289,20342,0.940409597337155,0.983370395436527,0.855072021484375
"fishash_refit0","nguides_20000_iter_10","full",399978911,584,235,20270,0.988539380638869,0.971995780186055,0.535459041595459
"fishash_refit0","nguides_20000_iter_10","nonzero",712791,347,235,20270,0.988539380638869,0.98316922927681,0.535459041595459
"fishash_refit10","nguides_20000_iter_10","full",399978830,610,316,20244,0.984630350194553,0.970749016975161,1.42421102523804
"fishash_refit10","nguides_20000_iter_10","nonzero",712710,373,316,20244,0.984630350194553,0.981908134064122,1.42421102523804
"fishash+_poisson","nguides_20000_iter_10","full",399977642,579,1504,20275,0.93094265117774,0.972235542341997,0.558654069900513
"fishash+_poisson","nguides_20000_iter_10","nonzero",711522,342,1504,20275,0.93094265117774,0.983411747586943,0.558654069900513
"fishash_poisson_rawd","nguides_20000_iter_10","full",399978840,611,306,20243,0.98510876441676,0.970701064543972,0.353872060775757
"fishash_poisson_rawd","nguides_20000_iter_10","nonzero",712720,374,306,20243,0.98510876441676,0.981859630402095,0.353872060775757
"fishash+_contingency","nguides_20000_iter_10","full",399977615,583,1531,20271,0.929777084671131,0.972043732617244,0.998297929763794
"fishash+_contingency","nguides_20000_iter_10","nonzero",711495,346,1531,20271,0.929777084671131,0.983217732938837,0.998297929763794
