"method","sim_label","subset","TN","FN","FP","TP","Precision","Recall","secs"
"fishash+_contingency","moi_0.300000_iter_8","nonzero",442175,694,5869,19975,0.772906670793995,0.966423145773864,1.2195451259613
"fishash_refit0","moi_0.300000_iter_9","full",3976966,1109,2113,19812,0.903625997719498,0.946991061612734,0.544362783432007
"fishash_refit0","moi_0.300000_iter_9","nonzero",445505,886,2113,19812,0.903625997719498,0.957193931780848,0.544362783432007
"fishash_refit10","moi_0.300000_iter_9","full",3977906,1065,1173,19856,0.944219886822959,0.949094211557765,1.88067007064819
"fishash_refit10","moi_0.300000_iter_9","nonzero",446445,842,1173,19856,0.944219886822959,0.959319741037781,1.88067007064819
"fishash+_poisson","moi_0.300000_iter_9","full",3973105,899,5974,20022,0.770195414679181,0.95702882271402,0.42902684211731
"fishash+_poisson","moi_0.300000_iter_9","nonzero",441644,676,5974,20022,0.770195414679181,0.967339839598029,0.42902684211731
"fishash_poisson_rawd","moi_0.300000_iter_9","full",3978021,1078,1058,19843,0.949380412420458,0.948472826346733,0.482308864593506
"fishash_poisson_rawd","moi_0.300000_iter_9","nonzero",446560,855,1058,19843,0.949380412420458,0.958691661030051,0.482308864593506
"fishash+_contingency","moi_0.300000_iter_9","full",3972769,893,6310,20028,0.760422203660111,0.957315615888342,1.10791397094727
"fishash+_contingency","moi_0.300000_iter_9","nonzero",441308,670,6310,20028,0.760422203660111,0.96762972267852,1.10791397094727
"fishash_refit0","moi_0.300000_iter_10","full",3976730,1090,2385,19795,0.892470694319206,0.947809432607134,0.572638034820557
"fishash_refit0","moi_0.300000_iter_10","nonzero",459784,874,2385,19795,0.892470694319206,0.957714451594175,0.572638034820557
"fishash_refit10","moi_0.300000_iter_10","full",3977902,1068,1213,19817,0.942320494531621,0.948862820205889,2.27704191207886
"fishash_refit10","moi_0.300000_iter_10","nonzero",460956,852,1213,19817,0.942320494531621,0.95877884754947,2.27704191207886
"fishash+_poisson","moi_0.300000_iter_10","full",3972948,903,6167,19982,0.764159241271177,0.956763227196553,0.508844137191772
"fishash+_poisson","moi_0.300000_iter_10","nonzero",456002,687,6167,19982,0.764159241271177,0.966761817214186,0.508844137191772
"fishash_poisson_rawd","moi_0.300000_iter_10","full",3977993,1083,1122,19802,0.946377365704454,0.948144601388556,0.491268157958984
"fishash_poisson_rawd","moi_0.300000_iter_10","nonzero",461047,867,1122,19802,0.946377365704454,0.958053123034496,0.491268157958984
"fishash+_contingency","moi_0.300000_iter_10","full",3972765,910,6350,19975,0.758784425451092,0.95642805841513,1.11419081687927
"fishash+_contingency","moi_0.300000_iter_10","nonzero",455819,694,6350,19975,0.758784425451092,0.966423145773864,1.11419081687927
"fishash_refit0","moi_0.500000_iter_1","full",3975116,1405,2166,21313,0.907747348694578,0.938154767144995,0.546327114105225
