"dataset","fishash","fishashplus","cleanser"
"barnyard_lrb100_0hr",107,4.11658360598163,6
"barnyard_lrb100_0hr",127,17.4184570292567,16
"barnyard_lrb100_0hr",215,11.2924077828099,11
"barnyard_lrb100_0hr",54,15.2925917495442,15
"barnyard_lrb100_0hr",12,4.0212285343204,4
"barnyard_lrb100_0hr",157,5.24150571155381,5
"barnyard_lrb100_0hr",281,8.66249582197843,8
"barnyard_lrb100_0hr",97,11.2779624683228,11
"barnyard_lrb100_0hr",62,7.06687714688926,7
"barnyard_lrb100_0hr",53,5.2637433873461,5
"barnyard_lrb100_0hr",45,11.0950630838284,11
"barnyard_lrb100_0hr",23,6.04730443959059,8
"barnyard_lrb100_0hr",17,9.05963272148904,9
"barnyard_lrb100_0hr",9,0,0
"barnyard_lrb100_0hr",21,1.01691096004983,1
"barnyard_lrb100_0hr",139,13.5063696585083,13
"barnyard_lrb100_0hr",27,4.08358848532651,6
"barnyard_lrb100_0hr",146,7.44539793519444,7
"barnyard_lrb100_0hr",90,2.079917750592,2
"barnyard_lrb100_0hr",29,5.06990125307227,5
"barnyard_lrb100_0hr",196,9.65132396090187,9
"barnyard_lrb100_0hr",204,26.0924690998575,19
"barnyard_lrb100_0hr",10,7.04444583342202,7
"barnyard_lrb100_0hr",96,4.25960775740636,4
"barnyard_lrb100_0hr",17,6.07425295195559,6
"barnyard_lrb100_0hr",11,11,11
"barnyard_lrb100_0hr",197,12.8398379289163,12
"barnyard_lrb100_0hr",54,5.04011769733702,5
"barnyard_lrb100_0hr",10,10,10
"barnyard_lrb100_0hr",18,8.02635290016266,8
"barnyard_lrb100_0hr",10,4.03213976305846,4
"barnyard_lrb100_0hr",156,8.39412532858137,8
"barnyard_lrb100_0hr",39,16.2955832945254,16
"barnyard_lrb100_0hr",22,13.1381801355309,13
"barnyard_lrb100_0hr",15,6.01674673176033,6
"barnyard_lrb100_0hr",19,12.0426130093554,12
"barnyard_lrb100_0hr",166,9.401755356391,11
"barnyard_lrb100_0hr",31,0,0
"barnyard_lrb100_0hr",38,7.2009559032895,7
"barnyard_lrb100_0hr",549,11.9657987776086,11
"barnyard_lrb100_0hr",42,5.09416535578043,5
"barnyard_lrb100_0hr",89,5.13668226872745,5
"barnyard_lrb100_0hr",6,6,6
"barnyard_lrb100_0hr",30,5.0590959352614,5
"barnyard_lrb100_0hr",209,19.6106897024369,19
"barnyard_lrb100_0hr",12,0,0
"barnyard_lrb100_0hr",24,21.0548813818464,21
"barnyard_lrb100_0hr",103,2.12038665668595,2
"barnyard_lrb100_0hr",55,4.05945460454126,4
"barnyard_lrb100_0hr",411,7.4136140408219,7
"barnyard_lrb100_0hr",18,4.03527684667601,4
"barnyard_lrb100_0hr",35,8.09900132538768,8
"barnyard_lrb100_0hr",123,9.32690126994012,9
"barnyard_lrb100_0hr",325,13.3639086959353,12
"barnyard_lrb100_0hr",20,3.05563988137632,3
"barnyard_lrb100_0hr",113,7.36310188661222,7
"barnyard_lrb100_0hr",392,10.7089248477952,10
"barnyard_lrb100_0hr",3,1.00791861257478,3
"barnyard_lrb100_0hr",11,1.00931637586883,3
"barnyard_lrb100_0hr",49,11.2720878049411,11
"barnyard_lrb100_0hr",41,18.1297472981454,18
"barnyard_lrb100_0hr",1,1,1
"barnyard_lrb100_0hr",135,3.2090336255022,3
"barnyard_lrb100_0hr",21,8.05249398748619,8
"barnyard_lrb100_0hr",32,1.01174861594266,1
"barnyard_lrb100_0hr",13,7.09632643572877,7
"barnyard_lrb100_0hr",56,3.04122224870734,3
"barnyard_lrb100_0hr",188,9.30712475766553,9
"barnyard_lrb100_0hr",21,11.0784573746764,11
"barnyard_lrb100_0hr",320,30.5982487550004,29
"barnyard_lrb100_0hr",297,11.4459021512477,11
"barnyard_lrb100_0hr",279,9.36902923424773,9
"barnyard_lrb100_0hr",1,1,1
"barnyard_lrb100_0hr",112,11.556714042506,11
"barnyard_lrb100_0hr",55,8.06644610695624,8
"barnyard_lrb100_0hr",193,9.83846166147936,9
"barnyard_lrb100_0hr",145,13.3373715567995,13
"barnyard_lrb100_0hr",6,6,6
"barnyard_lrb100_0hr",14,8.03124779724475,8
"barnyard_lrb100_0hr",483,4.23395744123274,4
"barnyard_lrb100_0hr",54,10.2193061065184,10
"barnyard_lrb100_0hr",58,1.03688750266054,3
"barnyard_lrb100_0hr",481,20.1115997118268,19
"barnyard_lrb100_0hr",446,6.67777128917377,6
"barnyard_lrb100_0hr",50,6.15929028215149,6
"barnyard_lrb100_0hr",161,6.48529078302017,6
"barnyard_lrb100_0hr",29,2.02928294923281,2
"barnyard_lrb100_0hr",1,1,1
"barnyard_lrb100_0hr",165,0,0
"barnyard_lrb100_0hr",111,21.8287045399269,21
"barnyard_lrb100_0hr",65,11.3358738034933,11
"barnyard_lrb100_0hr",137,4.20138937630919,4
"barnyard_lrb100_0hr",76,3.13714921264623,7
"barnyard_lrb100_0hr",47,2.04333327050273,4
"barnyard_lrb100_0hr",33,8.05336701621956,8
"barnyard_lrb100_0hr",27,8.06792616402915,8
"barnyard_lrb100_0hr",109,17.8441614495574,17
"barnyard_lrb100_0hr",23,6.0376046456377,6
"barnyard_lrb100_0hr",184,7.37883765231671,7
"barnyard_lrb100_0hr",25,9.08252791901694,9
"barnyard_lrb100_0hr",59,7.16699518425926,7
"barnyard_lrb100_0hr",56,14.1497876778137,14
"barnyard_lrb100_0hr",55,1.03414190130836,3
"barnyard_lrb100_0hr",86,18.5579533500413,18
"barnyard_lrb100_0hr",75,7.27776736604986,7
"barnyard_lrb100_0hr",64,6.25387242876861,6
"barnyard_lrb100_0hr",19,1.01012021726136,1
"barnyard_lrb100_0hr",10,7.02940146651344,7
"barnyard_lrb100_0hr",638,8.61824928379452,7
"barnyard_lrb100_0hr",392,9.02715678458481,8
"barnyard_lrb100_0hr",19,16.100424700598,16
"barnyard_lrb100_0hr",50,3.05587427440161,5
"barnyard_lrb100_0hr",211,6.57478315041125,6
"barnyard_lrb100_0hr",42,5.16416586954426,5
"barnyard_lrb100_0hr",365,12.7449782368039,11
"barnyard_lrb100_0hr",70,13.1805086349576,13
"barnyard_lrb100_0hr",138,4.11060276720532,4
"barnyard_lrb100_0hr",30,4.04498008172869,4
"barnyard_lrb100_0hr",121,18.4160498911169,18
"barnyard_lrb100_0hr",27,8.07311355660351,8
"barnyard_lrb100_0hr",4,4,4
"barnyard_lrb100_0hr",85,4.10513842700209,4
"barnyard_lrb100_0hr",229,19.9827220261977,19
"barnyard_lrb100_0hr",47,3.07332452903495,3
"barnyard_lrb100_0hr",7,7,7
"barnyard_lrb100_0hr",53,16.6743140898389,13
"barnyard_lrb100_0hr",19,6.076112636828,6
"barnyard_lrb100_0hr",327,18.4517356931361,17
"barnyard_lrb100_0hr",86,10.399389741559,10
"barnyard_lrb100_0hr",141,27.1286979127242,26
"barnyard_lrb100_0hr",217,9.46376330850417,9
"barnyard_lrb100_0hr",178,18.0894193548338,17
"barnyard_lrb100_0hr",13,7.06184741069887,7
"barnyard_lrb100_0hr",28,12.1789758278557,12
"barnyard_lrb100_0hr",60,22.4501666226553,19
"barnyard_lrb100_0hr",824,16.2549455738165,14
"barnyard_lrb100_0hr",33,3.02438472373112,3
"barnyard_lrb100_0hr",101,8.29448271519327,8
"barnyard_lrb100_0hr",71,6.14212394076237,6
"barnyard_lrb100_0hr",148,4.136638151527,4
"barnyard_lrb100_0hr",3,3,3
"barnyard_lrb100_0hr",6,4.01018636231544,6
"barnyard_lrb100_0hr",849,8.03046168441629,7
"barnyard_lrb100_0hr",19,13.0750618152816,13
"barnyard_lrb100_0hr",53,11.126970415627,11
"barnyard_lrb100_0hr",19,3.03851907500116,3
"barnyard_lrb100_0hr",83,13.8658470462545,13
"barnyard_lrb100_0hr",17,3.0334639991659,3
"barnyard_lrb100_0hr",295,8.68958248617404,8
"barnyard_lrb100_0hr",25,6.02850714296069,6
"barnyard_lrb100_0hr",191,7.60739227877103,7
"barnyard_lrb100_0hr",1,1,1
"barnyard_lrb100_0hr",55,8.14400248773798,8
"barnyard_lrb100_0hr",52,25.3753426252767,25
"barnyard_lrb100_0hr",28,18.0912110003227,18
"barnyard_lrb100_0hr",207,2.0789276282002,2
"barnyard_lrb100_0hr",219,9.1625576271273,9
"barnyard_lrb100_0hr",248,6.71504899581987,6
"barnyard_lrb100_0hr",1,1,1
"barnyard_lrb100_0hr",147,14.8560055879858,14
"barnyard_lrb100_0hr",167,9.25068535660979,9
"barnyard_lrb100_0hr",6,6,6
"barnyard_lrb100_0hr",132,17.6876539924946,17
"barnyard_lrb100_0hr",124,5.26500605141949,5
"barnyard_lrb100_0hr",60,20.2850459157194,20
"barnyard_lrb100_0hr",86,4.16101344170556,4
"barnyard_lrb100_0hr",237,12.3631026143696,11
"barnyard_lrb100_0hr",89,13.2300190136142,13
"barnyard_lrb100_0hr",25,8.02236925896771,8
"barnyard_lrb100_0hr",79,4.13531829662688,4
"barnyard_lrb100_0hr",35,8.09628863563469,8
"barnyard_lrb100_0hr",5,5,5
"barnyard_lrb100_0hr",79,8.52689132870535,8
"barnyard_lrb100_0hr",280,4.19660352452921,4
"barnyard_lrb100_0hr",50,5.07911349437824,5
"barnyard_lrb100_0hr",46,19.2640633521658,19
"barnyard_lrb100_0hr",75,9.29460650202092,9
"barnyard_lrb100_0hr",86,11.3726793164511,11
"barnyard_lrb100_0hr",158,9.58356173230824,9
"barnyard_lrb100_0hr",476,23.6031967178673,22
"barnyard_lrb100_0hr",599,13.3126715309122,12
"barnyard_lrb100_0hr",240,7.29091651373242,7
"barnyard_lrb100_0hr",102,8.19243218530101,8
"barnyard_lrb100_0hr",94,18.3186814313027,18
"barnyard_lrb100_0hr",73,1.01939624292195,3
"barnyard_lrb100_0hr",16,11.0292265721107,11
"barnyard_lrb100_0hr",41,10.1019788022805,10
"barnyard_lrb100_0hr",55,11.1421429136434,11
"barnyard_lrb100_0hr",97,2.04824479559222,2
"barnyard_lrb100_0hr",8,8,8
"barnyard_lrb100_0hr",140,1.06246726128499,1
"barnyard_lrb100_0hr",19,14.0738739846322,14
"barnyard_lrb100_0hr",215,14.6195626306315,14
"barnyard_lrb100_0hr",126,24.3736170958754,20
"barnyard_lrb100_0hr",54,38.7444136460567,25
"barnyard_lrb100_0hr",83,9.16651138984141,9
"barnyard_lrb100_0hr",73,18.3014936380686,18
"barnyard_lrb100_0hr",1,1,1
"barnyard_lrb100_0hr",177,13.7829745352959,13
"barnyard_lrb100_0hr",15,0,0
"barnyard_lrb100_0hr",64,3.06614362545811,3
"barnyard_lrb100_0hr",17,8.07549954234788,8
"barnyard_lrb100_0hr",2,2,2
"barnyard_lrb100_0hr",117,17.5652782724148,17
"barnyard_lrb100_0hr",62,7.14950767933077,7
"barnyard_lrb100_0hr",9,9,9
"barnyard_lrb100_0hr",54,7.10570081218977,7
"barnyard_lrb100_0hr",97,3.12052331006012,3
"barnyard_lrb100_0hr",70,4.13523743441471,6
"barnyard_lrb100_0hr",26,1.02593214424324,5
"barnyard_lrb100_0hr",49,5.09017156689999,5
"barnyard_lrb100_0hr",59,6.11514121788185,6
"barnyard_lrb100_0hr",1872,13.9671781718181,13
"barnyard_lrb100_0hr",23,15.0957824325017,15
"barnyard_lrb100_0hr",40,8.171273262594,8
"barnyard_lrb100_0hr",2,2,2
"barnyard_lrb100_0hr",242,5.62723435095501,5
"barnyard_lrb100_0hr",46,7.09581484084082,7
"barnyard_lrb100_0hr",41,10.1971584126341,12
"barnyard_lrb100_0hr",7,7,7
"barnyard_lrb100_0hr",381,13.8383045043486,13
"barnyard_lrb100_0hr",42,6.10120772840245,6
"barnyard_lrb100_0hr",133,3.1790167127678,3
"barnyard_lrb100_0hr",166,18.9851239878743,18
"barnyard_lrb100_0hr",9,9,9
"barnyard_lrb100_0hr",98,4.1849539058505,4
"barnyard_lrb100_0hr",24,12.0326033176447,12
"barnyard_lrb100_0hr",3,3,3
"barnyard_lrb100_0hr",86,4.07734364877409,4
"barnyard_lrb100_0hr",122,1.02986721431686,3
"barnyard_lrb100_0hr",133,17.6328508524249,17
"barnyard_lrb100_0hr",22,5.04321049264928,5
"barnyard_lrb100_0hr",688,4.34770615810269,4
"barnyard_lrb100_0hr",16,1.00732471181389,1
"barnyard_lrb100_0hr",44,7.36172418040244,7
"barnyard_lrb100_0hr",74,12.0869833420578,12
"barnyard_lrb100_0hr",160,16.968768216716,16
"barnyard_lrb100_0hr",46,2.04598981706032,2
"barnyard_lrb100_0hr",11,11,11
"barnyard_lrb100_0hr",99,17.6120988326239,17
"barnyard_lrb100_0hr",99,8.24987624463822,8
"barnyard_lrb100_0hr",10,6.03809642864744,6
"barnyard_lrb100_0hr",29,3.02336427332348,3
"barnyard_lrb100_0hr",65,9.2197977401609,11
"barnyard_lrb100_0hr",20,2.02151100095167,2
"barnyard_lrb100_0hr",6,1.00329411252033,1
"barnyard_lrb100_0hr",172,9.56944899814579,9
"barnyard_lrb100_0hr",163,5.48428993489123,5
"barnyard_lrb100_0hr",46,14.180846774715,14
"barnyard_lrb100_0hr",367,10.9814635811466,10
"barnyard_lrb100_0hr",102,15.450262790521,15
"barnyard_lrb100_0hr",245,5.37397560889775,5
"barnyard_lrb100_0hr",86,5.11840819484811,5
"barnyard_lrb100_0hr",51,1.01711557062687,3
"barnyard_lrb100_0hr",1,1,1
"barnyard_lrb100_0hr",25,3.04448419387476,3
"barnyard_lrb100_0hr",278,15.156832730409,14
"barnyard_lrb100_0hr",33,2.02427768483227,4
"barnyard_lrb100_0hr",49,12.2158709015866,12
"barnyard_lrb100_0hr",58,8.12346843768015,8
"barnyard_lrb100_0hr",43,7.06810583316613,7
"barnyard_lrb100_0hr",112,16.4197517847564,16
"barnyard_lrb100_0hr",23,9.06654524256976,9
"barnyard_lrb100_0hr",54,9.49185744958816,9
"barnyard_lrb100_0hr",113,7.31761241205681,7
"barnyard_lrb100_0hr",102,10.2193076069656,10
"barnyard_lrb100_0hr",208,3.3075384105423,3
"barnyard_lrb100_0hr",22,8.06728362205225,8
"barnyard_lrb100_0hr",95,11.5912874851281,11
"barnyard_lrb100_0hr",47,7.3637313871225,7
"barnyard_lrb100_0hr",6,6,6
"barnyard_lrb100_0hr",371,9.91413454482302,9
"barnyard_lrb100_0hr",99,7.22666284160449,7
"barnyard_lrb100_0hr",230,13.6688874999717,13
"barnyard_lrb100_0hr",105,22.4615404439772,22
"barnyard_lrb100_0hr",73,3.1169754422463,3
"barnyard_lrb100_0hr",6,2.00531392220195,2
"barnyard_lrb100_0hr",192,2.10919693719637,2
"barnyard_lrb100_0hr",162,8.48560603699728,8
"barnyard_lrb100_0hr",393,17.9059703384811,17
"barnyard_lrb100_0hr",151,30.3689128037664,30
"barnyard_lrb100_0hr",18,8.05642169195605,8
"barnyard_lrb100_0hr",207,15.9047321004089,7
"barnyard_lrb100_0hr",234,4.20446062872842,4
"barnyard_lrb100_0hr",112,5.15193938096472,5
"barnyard_lrb100_0hr",76,29.2243686627664,29
"barnyard_lrb100_0hr",82,9.24121038489368,9
"barnyard_lrb100_0hr",255,1.06789087874134,1
"barnyard_lrb100_0hr",34,6.22224635202777,6
"barnyard_lrb100_0hr",177,9.69327941391961,9
"barnyard_lrb100_0hr",150,5.1186592330356,5
"barnyard_lrb100_0hr",48,6.07571635400504,8
"barnyard_lrb100_0hr",320,4.24711263379718,4
"barnyard_lrb100_0hr",7,7,7
"barnyard_lrb100_0hr",37,1.01721017643354,3
"barnyard_lrb100_0hr",219,6.17229207235058,6
"barnyard_lrb100_0hr",99,12.2356095965291,12
"barnyard_lrb100_0hr",28,6.10488437759607,6
"barnyard_lrb100_0hr",310,8.67577580964146,8
"barnyard_lrb100_0hr",5,5,5
"barnyard_lrb100_0hr",23,9.07656819645912,9
"barnyard_lrb100_0hr",74,2.06082144353703,2
"barnyard_lrb100_0hr",76,6.26414723453588,6
"barnyard_lrb100_0hr",87,7.60797990271457,7
"barnyard_lrb100_0hr",50,8.11147639730438,8
"barnyard_lrb100_0hr",59,2.04972737133236,2
"barnyard_lrb100_0hr",6,6,6
"barnyard_lrb100_0hr",18,2.04556406913628,2
"barnyard_lrb100_0hr",260,15.0980467829646,14
"barnyard_lrb100_0hr",52,3.08544056389509,5
"barnyard_lrb100_0hr",158,9.48694227575518,9
"barnyard_lrb100_0hr",11,6.03360859150319,6
"barnyard_lrb100_0hr",158,8.31524486540445,8
"barnyard_lrb100_0hr",1,1,1
"barnyard_lrb100_0hr",27,4.0512231936873,4
"barnyard_lrb100_0hr",55,12.1123760465771,12
"barnyard_lrb100_0hr",6,6,6
"barnyard_lrb100_0hr",61,13.2464380527621,13
"barnyard_lrb100_0hr",117,13.4014127069281,13
"barnyard_lrb100_0hr",182,7.46650072135228,7
"barnyard_lrb100_0hr",323,37.1317298441665,34
"barnyard_lrb100_0hr",75,1.01415945466863,1
"barnyard_lrb100_0hr",24,1.00674127753417,1
"barnyard_lrb100_0hr",24,7.0382280462163,7
"barnyard_lrb100_0hr",71,4.11358572815049,4
"barnyard_lrb100_0hr",135,11.3411886184767,11
"barnyard_lrb100_0hr",64,4.11920088471655,4
"barnyard_lrb100_0hr",95,6.31598647297292,6
"barnyard_lrb100_0hr",10,3.01106875117917,3
"barnyard_lrb100_0hr",288,8.09621255137021,7
"barnyard_lrb100_0hr",300,7.36261080367238,7
"barnyard_lrb100_0hr",88,2.08293067939152,2
"barnyard_lrb100_0hr",122,6.30752756885736,6
"barnyard_lrb100_0hr",140,4.15109560306054,4
"barnyard_lrb100_0hr",25,7.03781934823498,7
"barnyard_lrb100_0hr",8,8,8
"barnyard_lrb100_0hr",395,14.8769394789536,14
"barnyard_lrb100_0hr",233,15.3438149989534,15
"barnyard_lrb100_0hr",282,21.5982304195595,21
"barnyard_lrb100_0hr",82,8.24500128114174,8
"barnyard_lrb100_0hr",89,15.4657362199807,15
"barnyard_lrb100_0hr",52,16.2515314663584,16
"barnyard_lrb100_0hr",52,9.2127111756578,9
"barnyard_lrb100_0hr",45,1.05474328169064,3
"barnyard_lrb100_0hr",61,10.2513851042366,10
"barnyard_lrb100_0hr",50,4.14659728298461,4
"barnyard_lrb100_0hr",7,3.0156061725092,7
"barnyard_lrb100_0hr",269,12.807822119326,12
"barnyard_lrb100_0hr",30,8.06742142251307,8
"barnyard_lrb100_0hr",44,4.04985688836074,6
"barnyard_lrb100_0hr",109,2.06769250937486,4
"barnyard_lrb100_0hr",32,15.0991568406778,15
"barnyard_lrb100_0hr",19,19,16
"barnyard_lrb100_0hr",98,5.11608698712195,5
"barnyard_lrb100_0hr",17,6.02117200135966,6
"barnyard_lrb100_0hr",56,9.42178415465702,9
"barnyard_lrb100_0hr",97,6.10406874508446,6
"barnyard_lrb100_0hr",133,4.31214889193409,4
"barnyard_lrb100_0hr",266,24.8834809294275,23
"barnyard_lrb100_0hr",112,2.16815739016768,2
"barnyard_lrb100_0hr",285,23.6503490947746,23
"barnyard_lrb100_0hr",42,6.06318360468522,6
"barnyard_lrb100_0hr",248,13.7633359773247,13
"barnyard_lrb100_0hr",52,5.10972119405118,5
"barnyard_lrb100_0hr",125,14.5717136180445,14
"barnyard_lrb100_0hr",59,2.03617312830624,2
"barnyard_lrb100_0hr",157,16.5225333432415,16
"barnyard_lrb100_0hr",3,3,3
"barnyard_lrb100_0hr",19,1.012269758806,1
"barnyard_lrb100_0hr",431,16.7141235081336,15
"barnyard_lrb100_0hr",237,16.0164234661942,15
"barnyard_lrb100_0hr",16,5.01667832932452,5
"barnyard_lrb100_0hr",12,9.02346750032727,9
"barnyard_lrb100_0hr",161,18.7304108049223,18
"barnyard_lrb100_0hr",7,5.01463824979165,7
"barnyard_lrb100_0hr",93,10.3150338214794,10
"barnyard_lrb100_0hr",327,17.8523134766019,17
"barnyard_lrb100_0hr",505,14.2526409591273,13
"barnyard_lrb100_0hr",87,23.5112383085957,23
"barnyard_lrb100_0hr",273,13.6278059178513,13
"barnyard_lrb100_0hr",239,6.16459284400431,6
"barnyard_lrb100_0hr",4,1.00845910227058,1
"barnyard_lrb100_0hr",156,9.64011376635834,9
"barnyard_lrb100_0hr",198,20.0495998757001,19
"barnyard_lrb100_0hr",29,12.2268192412915,12
"barnyard_lrb100_0hr",17,7.07886508084916,7
"barnyard_lrb100_0hr",208,6.20622190315906,6
"barnyard_lrb100_0hr",154,11.1760898207726,11
"barnyard_lrb100_0hr",32,8.03612860941096,8
"barnyard_lrb100_0hr",3,0,0
"barnyard_lrb100_0hr",123,10.5038472025357,10
"barnyard_lrb100_0hr",81,9.11367649520368,9
"barnyard_lrb100_0hr",19,10.0548688308374,10
"barnyard_lrb100_0hr",52,24.0343109523023,14
"barnyard_lrb100_0hr",7,7,7
"barnyard_lrb100_0hr",30,5.02773670207679,5
"barnyard_lrb100_0hr",15,15,15
"barnyard_lrb100_0hr",34,11.096092288589,11
"barnyard_lrb100_0hr",4,4,4
"barnyard_lrb100_0hr",23,9.05839111682598,9
"barnyard_lrb100_0hr",184,20.9027941856397,20
"barnyard_lrb100_0hr",78,15.2245999127429,15
"barnyard_lrb100_0hr",489,12.1868651260647,11
"barnyard_lrb100_0hr",162,10.3924680197087,10
"barnyard_lrb100_0hr",393,15.9734096742296,15
"barnyard_lrb100_0hr",8,8,8
"barnyard_lrb100_0hr",243,9.43802775842677,9
"barnyard_lrb100_0hr",53,9.10134218576349,9
"barnyard_lrb100_0hr",35,6.13332188165609,6
"barnyard_lrb100_0hr",32,28.2180524685662,22
"barnyard_lrb100_0hr",319,25.7427685972418,21
"barnyard_lrb100_0hr",63,19.136663764166,19
"barnyard_lrb100_0hr",52,4.07109817307812,4
"barnyard_lrb100_0hr",32,5.10678981902395,5
"barnyard_lrb100_0hr",8,8,8
"barnyard_lrb100_0hr",11,8.02713238152419,8
"barnyard_lrb100_0hr",236,8.52965085290231,8
"barnyard_lrb100_0hr",29,5.03515039457736,5
"barnyard_lrb100_0hr",54,5.05538511968052,5
"barnyard_lrb100_0hr",29,7.11304849460647,7
"barnyard_lrb100_0hr",70,13.1780778581015,13
"barnyard_lrb100_0hr",364,4.32456706707945,4
"barnyard_lrb100_0hr",4,2.0062893997635,4
"barnyard_lrb100_0hr",73,12.2640347663207,12
"barnyard_lrb100_0hr",28,8.07728750093677,8
"barnyard_lrb100_0hr",26,11.0759454835982,11
"barnyard_lrb100_0hr",434,5.52160005723721,5
"barnyard_lrb100_0hr",310,5.28837101473078,5
"barnyard_lrb100_0hr",89,6.15550447646403,6
"barnyard_lrb100_0hr",52,6.2259014703198,6
"barnyard_lrb100_0hr",7,1.00319101647825,3
"barnyard_lrb100_0hr",110,24.8086558449033,24
"barnyard_lrb100_0hr",78,3.08942890888168,3
"barnyard_lrb100_0hr",38,10.2381156897386,10
"barnyard_lrb100_0hr",33,11.0499654664071,11
"barnyard_lrb100_0hr",114,8.29026594252131,8
"barnyard_lrb100_0hr",735,11.1821579240137,10
"barnyard_lrb100_0hr",20,1.01273108897311,1
"barnyard_lrb100_0hr",90,15.6767075263777,15
"barnyard_lrb100_0hr",44,3.06302817587006,3
"barnyard_lrb100_0hr",42,4.08231750297058,4
"barnyard_lrb100_0hr",29,14.0502769960638,14
"barnyard_lrb100_0hr",35,4.07558937047706,6
"barnyard_lrb100_0hr",242,9.34543358712154,9
"barnyard_lrb100_0hr",64,5.12762698393616,5
"barnyard_lrb100_0hr",62,10.294232667773,10
"barnyard_lrb100_0hr",231,2.10455597919978,2
"barnyard_lrb100_0hr",574,8.63241975573044,8
"barnyard_lrb100_0hr",124,2.12947788631248,2
"barnyard_lrb100_0hr",97,14.343752454182,14
"barnyard_lrb100_0hr",50,6.16394639629669,6
"barnyard_lrb100_0hr",212,2.10835806456525,2
"barnyard_lrb100_0hr",18,8.04274760424709,8
"barnyard_lrb100_0hr",64,9.14126014158414,9
"barnyard_lrb100_0hr",44,9.16652538443661,9
"barnyard_lrb100_0hr",19,10.1359495798152,10
"barnyard_lrb100_0hr",147,7.25471824238257,7
"barnyard_lrb100_0hr",5,5,5
"barnyard_lrb100_0hr",72,9.27020283038736,9
"barnyard_lrb100_0hr",29,3.05798225455446,3
"barnyard_lrb100_0hr",146,1.08483977011822,3
"barnyard_lrb100_0hr",17,17,17
"barnyard_lrb100_0hr",25,9.04520594290285,9
"barnyard_lrb100_0hr",85,8.12993173626403,8
"barnyard_lrb100_0hr",225,21.5822867088599,20
"barnyard_lrb100_0hr",8,4.00772628901286,4
"barnyard_lrb100_0hr",128,7.33131290515952,7
"barnyard_lrb100_0hr",594,18.7542840909531,17
"barnyard_lrb100_0hr",43,29.4592200824601,17
"barnyard_lrb100_0hr",395,15.9170845957756,15
"barnyard_lrb100_0hr",2,2,2
"barnyard_lrb100_0hr",476,18.9107486513135,18
"barnyard_lrb100_0hr",646,32.5209854563484,27
"barnyard_lrb100_0hr",206,17.514123100008,17
"barnyard_lrb100_0hr",61,17.423106279472,17
"barnyard_lrb100_0hr",18,6.04917783770055,10
"barnyard_lrb100_0hr",18,8.05721532097518,8
"barnyard_lrb100_0hr",333,16.9488206418426,16
"barnyard_lrb100_0hr",93,14.4656743357048,14
"barnyard_lrb100_0hr",526,33.0396212836273,28
"barnyard_lrb100_0hr",74,14.1551907974283,14
"barnyard_lrb100_0hr",9,1.00615122585009,3
"barnyard_lrb100_0hr",271,10.3645467068177,10
"barnyard_lrb100_0hr",31,3.01711632287375,3
"barnyard_lrb100_0hr",40,11.3331626205577,11
"barnyard_lrb100_0hr",88,5.15897435868672,5
"barnyard_lrb100_0hr",83,4.17939196593298,6
"barnyard_lrb100_0hr",29,3.03461858013458,3
"barnyard_lrb100_0hr",71,12.1384661081021,12
"barnyard_lrb100_0hr",19,19,19
"barnyard_lrb100_0hr",75,16.5072506910188,16
"barnyard_lrb100_0hr",114,10.6925081635811,10
"barnyard_lrb100_0hr",350,18.9557554315591,17
"barnyard_lrb100_0hr",72,5.10382582482209,5
"barnyard_lrb100_0hr",41,8.42396059063515,8
"barnyard_lrb100_0hr",60,13.2019516533145,13
"barnyard_lrb100_0hr",42,8.12980253588857,8
"barnyard_lrb100_0hr",647,11.8144470130943,11
"barnyard_lrb100_0hr",448,10.2445142748691,9
"barnyard_lrb100_0hr",149,4.29807067226539,4
"barnyard_lrb100_0hr",76,6.16960202980565,6
"barnyard_lrb100_0hr",13,13,13
"barnyard_lrb100_0hr",57,1.02721505115187,5
"barnyard_lrb100_0hr",730,10.9786586257193,9
"barnyard_lrb100_0hr",107,6.28792894605455,6
"barnyard_lrb100_0hr",7,1.00542956562746,1
"barnyard_lrb100_0hr",23,5.02923638043263,5
"barnyard_lrb100_0hr",137,14.4749390105839,14
"barnyard_lrb100_0hr",19,9.09365576369061,9
"barnyard_lrb100_0hr",158,6.31950004247711,6
"barnyard_lrb100_0hr",70,15.2612629520459,15
"barnyard_lrb100_0hr",47,3.0499331195056,3
"barnyard_lrb100_0hr",160,3.11836178767681,3
"barnyard_lrb100_0hr",17,1.00995532880994,1
"barnyard_lrb100_0hr",204,11.3167002287149,11
"barnyard_lrb100_0hr",36,11.1575681804559,11
"barnyard_lrb100_0hr",168,8.40718873349905,8
"barnyard_lrb100_0hr",28,2.0313193310366,2
"barnyard_lrb100_0hr",17,10.04468212607,10
"barnyard_lrb100_0hr",143,15.471749825135,11
"barnyard_lrb100_0hr",25,8.09596396803029,8
"barnyard_lrb100_0hr",44,11.0974343683231,11
"barnyard_lrb100_0hr",51,6.18563307060818,6
"barnyard_lrb100_0hr",88,6.15727702641727,8
"barnyard_lrb100_0hr",52,17.1643675581387,17
