"method","sim_label","subset","TN","FN","FP","TP","Precision","Recall","secs"
"fishash+_poisson","nguides_200_iter_3","nonzero",242095,3596,2383,15586,0.867382714675274,0.812532582629549,0.254873991012573
"fishash_poisson_rawd","nguides_200_iter_3","full",3978353,5559,733,15355,0.954438090502238,0.734197188486182,0.191540956497192
"fishash_poisson_rawd","nguides_200_iter_3","nonzero",243745,3827,733,15355,0.954438090502238,0.80049004274841,0.191540956497192
"fishash+_contingency","nguides_200_iter_3","full",3976481,5239,2605,15675,0.857494529540481,0.749497943960983,0.520987987518311
"fishash+_contingency","nguides_200_iter_3","nonzero",241873,3507,2605,15675,0.857494529540481,0.81717234907726,0.520987987518311
"fishash_refit0","nguides_200_iter_4","full",3978310,5760,855,15075,0.946327683615819,0.72354211663067,0.163635015487671
"fishash_refit0","nguides_200_iter_4","nonzero",255435,3829,855,15075,0.946327683615819,0.797450275074058,0.163635015487671
"fishash_refit10","nguides_200_iter_4","full",3978318,5786,847,15049,0.946716155007549,0.722294216462683,0.845843076705933
"fishash_refit10","nguides_200_iter_4","nonzero",255443,3855,847,15049,0.946716155007549,0.796074904782057,0.845843076705933
"fishash+_poisson","nguides_200_iter_4","full",3976864,5613,2301,15222,0.868686868686869,0.730597552195824,0.265974044799805
"fishash+_poisson","nguides_200_iter_4","nonzero",253989,3682,2301,15222,0.868686868686869,0.805226407109606,0.265974044799805
"fishash_poisson_rawd","nguides_200_iter_4","full",3978390,5858,775,14977,0.950799898425597,0.718838492920566,0.222014904022217
"fishash_poisson_rawd","nguides_200_iter_4","nonzero",255515,3927,775,14977,0.950799898425597,0.79226618705036,0.222014904022217
"fishash+_contingency","nguides_200_iter_4","full",3976687,5584,2478,15251,0.860229003327881,0.731989440844732,0.434827089309692
"fishash+_contingency","nguides_200_iter_4","nonzero",253812,3653,2478,15251,0.860229003327881,0.806760473973762,0.434827089309692
"fishash_refit0","nguides_200_iter_5","full",3978374,5702,861,15063,0.945930670685757,0.725403322899109,0.168926954269409
"fishash_refit0","nguides_200_iter_5","nonzero",258894,3841,861,15063,0.945930670685757,0.796815488785442,0.168926954269409
