"method","sim_label","subset","TN","FN","FP","TP","Precision","Recall","secs"
"fishash_refit0","moi_5.000000_iter_8","nonzero",219294,39598,36,22971,0.998435258834268,0.367130687720756,0.180739164352417
"fishash_refit10","moi_5.000000_iter_8","full",3911393,65573,40,22994,0.998263436658852,0.259622658552282,1.47288799285889
"fishash_refit10","moi_5.000000_iter_8","nonzero",219290,39575,40,22994,0.998263436658852,0.367498281896786,1.47288799285889
"fishash+_poisson","moi_5.000000_iter_8","full",3911356,63070,77,25497,0.996989129584735,0.287883749026161,0.274178981781006
"fishash+_poisson","moi_5.000000_iter_8","nonzero",219253,37072,77,25497,0.996989129584735,0.407502117662101,0.274178981781006
"fishash_poisson_rawd","moi_5.000000_iter_8","full",3911400,66048,33,22519,0.998536715147215,0.254259487167907,0.463150978088379
"fishash_poisson_rawd","moi_5.000000_iter_8","nonzero",219297,40050,33,22519,0.998536715147215,0.359906663043999,0.463150978088379
"fishash+_contingency","moi_5.000000_iter_8","full",3911342,62582,91,25985,0.996510200951066,0.293393701943162,0.749795913696289
"fishash+_contingency","moi_5.000000_iter_8","nonzero",219239,36584,91,25985,0.996510200951066,0.415301507136122,0.749795913696289
"fishash_refit0","moi_5.000000_iter_9","full",3911769,65670,60,22501,0.997340543415629,0.25519728708986,0.199136972427368
"fishash_refit0","moi_5.000000_iter_9","nonzero",219438,39581,60,22501,0.997340543415629,0.362439998711382,0.199136972427368
"fishash_refit10","moi_5.000000_iter_9","full",3911771,65650,58,22521,0.997431241419018,0.255424119041408,1.4758768081665
"fishash_refit10","moi_5.000000_iter_9","nonzero",219440,39561,58,22521,0.997431241419018,0.362762153281144,1.4758768081665
"fishash+_poisson","moi_5.000000_iter_9","full",3911729,63213,100,24958,0.996009258520233,0.283063592337617,0.554903984069824
"fishash+_poisson","moi_5.000000_iter_9","nonzero",219398,37124,100,24958,0.996009258520233,0.402016687606714,0.554903984069824
"fishash_poisson_rawd","moi_5.000000_iter_9","full",3911777,66127,52,22044,0.997646632874728,0.250014176996972,0.224666833877563
"fishash_poisson_rawd","moi_5.000000_iter_9","nonzero",219446,40038,52,22044,0.997646632874728,0.355078766792307,0.224666833877563
"fishash+_contingency","moi_5.000000_iter_9","full",3911721,62782,108,25389,0.99576420755383,0.287951820893491,0.454975843429565
"fishash+_contingency","moi_5.000000_iter_9","nonzero",219390,36693,108,25389,0.99576420755383,0.408959118585097,0.454975843429565
"fishash_refit0","moi_5.000000_iter_10","full",3911070,67244,53,21633,0.997556026929816,0.243403805258953,0.196238040924072
"fishash_refit0","moi_5.000000_iter_10","nonzero",219125,40653,53,21633,0.997556026929816,0.34731721414122,0.196238040924072
"fishash_refit10","moi_5.000000_iter_10","full",3911069,67278,54,21599,0.997506119244447,0.243021254092735,1.9322521686554
"fishash_refit10","moi_5.000000_iter_10","nonzero",219124,40687,54,21599,0.997506119244447,0.346771345085573,1.9322521686554
"fishash+_poisson","moi_5.000000_iter_10","full",3911016,64952,107,23925,0.995547603195739,0.269192254464035,0.3161301612854
"fishash+_poisson","moi_5.000000_iter_10","nonzero",219071,38361,107,23925,0.995547603195739,0.384115210480686,0.3161301612854
"fishash_poisson_rawd","moi_5.000000_iter_10","full",3911075,67740,48,21137,0.997734245928723,0.237823058834119,0.276653051376343
"fishash_poisson_rawd","moi_5.000000_iter_10","nonzero",219130,41149,48,21137,0.997734245928723,0.33935394791767,0.276653051376343
"fishash+_contingency","moi_5.000000_iter_10","full",3911011,64449,112,24428,0.995436022819886,0.27485176142309,1.00799918174744
"fishash+_contingency","moi_5.000000_iter_10","nonzero",219066,37858,112,24428,0.995436022819886,0.39219086150981,1.00799918174744
"fishash_refit0","moi_10.000000_iter_1","full",3828462,152464,36,19038,0.998112614029569,0.111007451808142,0.189081907272339
"fishash_refit0","moi_10.000000_iter_1","nonzero",198159,76418,36,19038,0.998112614029569,0.199442675159236,0.189081907272339
"fishash_refit10","moi_10.000000_iter_1","full",3828458,152329,40,19173,0.997918076302504,0.111794614640063,1.68280386924744
"fishash_refit10","moi_10.000000_iter_1","nonzero",198155,76283,40,19173,0.997918076302504,0.200856939322829,1.68280386924744
"fishash+_poisson","moi_10.000000_iter_1","full",3828443,149950,55,21552,0.997454528624983,0.125666172989236,0.38186502456665
"fishash+_poisson","moi_10.000000_iter_1","nonzero",198140,73904,55,21552,0.997454528624983,0.225779416694603,0.38186502456665
"fishash_poisson_rawd","moi_10.000000_iter_1","full",3828466,152936,32,18566,0.998279384880095,0.108255297314317,0.446752071380615
"fishash_poisson_rawd","moi_10.000000_iter_1","nonzero",198163,76890,32,18566,0.998279384880095,0.194497988602078,0.446752071380615
"fishash+_contingency","moi_10.000000_iter_1","full",3828437,149378,61,22124,0.997250394410638,0.129001411062262,0.77540111541748
"fishash+_contingency","moi_10.000000_iter_1","nonzero",198134,73332,61,22124,0.997250394410638,0.231771706335903,0.77540111541748
"fishash_refit0","moi_10.000000_iter_2","full",3829663,152566,31,17740,0.998255584941759,0.104165443378389,0.19455099105835
"fishash_refit0","moi_10.000000_iter_2","nonzero",190909,77756,31,17740,0.998255584941759,0.185766943118036,0.19455099105835
"fishash_refit10","moi_10.000000_iter_2","full",3829656,152427,38,17879,0.997879109225875,0.104981621316924,1.679114818573
"fishash_refit10","moi_10.000000_iter_2","nonzero",190902,77617,38,17879,0.997879109225875,0.18722250146603,1.679114818573
"fishash+_poisson","moi_10.000000_iter_2","full",3829641,150189,53,20117,0.997372335151215,0.118122673305697,0.328011035919189
"fishash+_poisson","moi_10.000000_iter_2","nonzero",190887,75379,53,20117,0.997372335151215,0.210658038033007,0.328011035919189
"fishash_poisson_rawd","moi_10.000000_iter_2","full",3829664,152984,30,17322,0.998271092669433,0.101711037779057,0.229938983917236
"fishash_poisson_rawd","moi_10.000000_iter_2","nonzero",190910,78174,30,17322,0.998271092669433,0.181389796431264,0.229938983917236
"fishash+_contingency","moi_10.000000_iter_2","full",3829637,149568,57,20738,0.997258956479923,0.121769051002313,1.01981091499329
"fishash+_contingency","moi_10.000000_iter_2","nonzero",190883,74758,57,20738,0.997258956479923,0.217160928206417,1.01981091499329
"fishash_refit0","moi_10.000000_iter_3","full",3828750,153103,37,18110,0.997961095497878,0.10577467832466,0.190553903579712
"fishash_refit0","moi_10.000000_iter_3","nonzero",203063,76340,37,18110,0.997961095497878,0.191741662255161,0.190553903579712
"fishash_refit10","moi_10.000000_iter_3","full",3828743,152960,44,18253,0.997595234191398,0.106609895276644,1.68382906913757
"fishash_refit10","moi_10.000000_iter_3","nonzero",203056,76197,44,18253,0.997595234191398,0.193255690841715,1.68382906913757
"fishash+_poisson","moi_10.000000_iter_3","full",3828727,150665,60,20548,0.99708850931677,0.120014251254286,0.926932096481323
"fishash+_poisson","moi_10.000000_iter_3","nonzero",203040,73902,60,20548,0.99708850931677,0.217554261514029,0.926932096481323
"fishash_poisson_rawd","moi_10.000000_iter_3","full",3828750,153496,37,17717,0.997915962599978,0.103479291876201,0.245074987411499
"fishash_poisson_rawd","moi_10.000000_iter_3","nonzero",203063,76733,37,17717,0.997915962599978,0.187580730545262,0.245074987411499
"fishash+_contingency","moi_10.000000_iter_3","full",3828720,150133,67,21080,0.99683170189625,0.123121491942785,1.23534202575684
"fishash+_contingency","moi_10.000000_iter_3","nonzero",203033,73370,67,21080,0.99683170189625,0.223186871360508,1.23534202575684
"fishash_refit0","moi_10.000000_iter_4","full",3828886,153023,33,18058,0.998175888563374,0.105552340704111,0.189478874206543
"fishash_refit0","moi_10.000000_iter_4","nonzero",200246,76765,33,18058,0.998175888563374,0.190439028505742,0.189478874206543
"fishash_refit10","moi_10.000000_iter_4","full",3828879,152895,40,18186,0.997805333040711,0.106300524313045,2.08905482292175
"fishash_refit10","moi_10.000000_iter_4","nonzero",200239,76637,40,18186,0.997805333040711,0.191788911972834,2.08905482292175
"fishash+_poisson","moi_10.000000_iter_4","full",3828856,150693,63,20388,0.99691946604078,0.119171620460484,0.514257907867432
"fishash+_poisson","moi_10.000000_iter_4","nonzero",200216,74435,63,20388,0.99691946604078,0.215011125992639,0.514257907867432
"fishash_poisson_rawd","moi_10.000000_iter_4","full",3828883,153507,36,17574,0.997955706984668,0.10272327143283,0.285237073898315
"fishash_poisson_rawd","moi_10.000000_iter_4","nonzero",200243,77249,36,17574,0.997955706984668,0.185334781645803,0.285237073898315
"fishash+_contingency","moi_10.000000_iter_4","full",3828848,150092,71,20989,0.996628679962013,0.122684576311806,0.777306795120239
"fishash+_contingency","moi_10.000000_iter_4","nonzero",200208,73834,71,20989,0.996628679962013,0.221349250709216,0.777306795120239
"fishash_refit0","moi_10.000000_iter_5","full",3828569,153200,26,18205,0.998573857714881,0.106210437268458,0.195602178573608
"fishash_refit0","moi_10.000000_iter_5","nonzero",194362,77512,26,18205,0.998573857714881,0.190196098916598,0.195602178573608
"fishash_refit10","moi_10.000000_iter_5","full",3828564,153064,31,18341,0.998312649684302,0.107003879700125,1.70117115974426
"fishash_refit10","moi_10.000000_iter_5","nonzero",194357,77376,31,18341,0.998312649684302,0.191616954146076,1.70117115974426
"fishash+_poisson","moi_10.000000_iter_5","full",3828550,150862,45,20543,0.997814260734408,0.11985064613051,0.493427038192749
"fishash+_poisson","moi_10.000000_iter_5","nonzero",194343,75174,45,20543,0.997814260734408,0.214622271905722,0.493427038192749
"fishash_poisson_rawd","moi_10.000000_iter_5","full",3828570,153652,25,17753,0.998593767577905,0.103573408010268,0.242164134979248
"fishash_poisson_rawd","moi_10.000000_iter_5","nonzero",194363,77964,25,17753,0.998593767577905,0.185473844771566,0.242164134979248
"fishash+_contingency","moi_10.000000_iter_5","full",3828542,150238,53,21167,0.997502356267672,0.123491146699338,1.40869998931885
"fishash+_contingency","moi_10.000000_iter_5","nonzero",194335,74550,53,21167,0.997502356267672,0.221141490017447,1.40869998931885
"fishash_refit0","moi_10.000000_iter_6","full",3827785,154520,30,17665,0.998304605820853,0.102593141098237,0.181901931762695
"fishash_refit0","moi_10.000000_iter_6","nonzero",199579,77334,30,17665,0.998304605820853,0.185949325782377,0.181901931762695
"fishash_refit10","moi_10.000000_iter_6","full",3827785,154339,30,17846,0.998321772208548,0.103644336033917,2.11133599281311
"fishash_refit10","moi_10.000000_iter_6","nonzero",199579,77153,30,17846,0.998321772208548,0.187854608995884,2.11133599281311
"fishash+_poisson","moi_10.000000_iter_6","full",3827764,152211,51,19974,0.997453183520599,0.116003136161687,0.576333045959473
"fishash+_poisson","moi_10.000000_iter_6","nonzero",199558,75025,51,19974,0.997453183520599,0.21025484478784,0.576333045959473
"fishash_poisson_rawd","moi_10.000000_iter_6","full",3827792,154915,23,17270,0.998669982073671,0.100299096901588,0.233388900756836
"fishash_poisson_rawd","moi_10.000000_iter_6","nonzero",199586,77729,23,17270,0.998669982073671,0.181791387277761,0.233388900756836
"fishash+_contingency","moi_10.000000_iter_6","full",3827757,151614,58,20571,0.997188424063212,0.119470337137381,0.762257099151611
"fishash+_contingency","moi_10.000000_iter_6","nonzero",199551,74428,58,20571,0.997188424063212,0.216539121464436,0.762257099151611
"fishash_refit0","moi_10.000000_iter_7","full",3829740,152195,33,18032,0.998173263216164,0.105929141675527,0.179149866104126
"fishash_refit0","moi_10.000000_iter_7","nonzero",193712,75955,33,18032,0.998173263216164,0.19185632055497,0.179149866104126
"fishash_refit10","moi_10.000000_iter_7","full",3829733,152119,40,18108,0.997795900374697,0.106375604340087,2.15095210075378
"fishash_refit10","moi_10.000000_iter_7","nonzero",193705,75879,40,18108,0.997795900374697,0.192664943024035,2.15095210075378
"fishash+_poisson","moi_10.000000_iter_7","full",3829729,149775,44,20452,0.997853239656518,0.120145452836507,0.280505895614624
"fishash+_poisson","moi_10.000000_iter_7","nonzero",193701,73535,44,20452,0.997853239656518,0.217604562333089,0.280505895614624
"fishash_poisson_rawd","moi_10.000000_iter_7","full",3829743,152746,30,17481,0.998286791159842,0.10269228735747,0.498997926712036
"fishash_poisson_rawd","moi_10.000000_iter_7","nonzero",193715,76506,30,17481,0.998286791159842,0.18599380765425,0.498997926712036
"fishash+_contingency","moi_10.000000_iter_7","full",3829725,149147,48,21080,0.997728133282847,0.123834644327868,0.87293004989624
"fishash+_contingency","moi_10.000000_iter_7","nonzero",193697,72907,48,21080,0.997728133282847,0.224286337472204,0.87293004989624
"fishash_refit0","moi_10.000000_iter_8","full",3828419,153941,25,17615,0.998582766439909,0.102677842803516,0.206860780715942
"fishash_refit0","moi_10.000000_iter_8","nonzero",193920,77715,25,17615,0.998582766439909,0.184779188083499,0.206860780715942
"fishash_refit10","moi_10.000000_iter_8","full",3828419,153808,25,17748,0.998593371968717,0.103453099862436,1.91727089881897
"fishash_refit10","moi_10.000000_iter_8","nonzero",193920,77582,25,17748,0.998593371968717,0.186174341760201,1.91727089881897
"fishash+_poisson","moi_10.000000_iter_8","full",3828405,151649,39,19907,0.998044720746014,0.116037911818881,0.303897142410278
"fishash+_poisson","moi_10.000000_iter_8","nonzero",193906,75423,39,19907,0.998044720746014,0.208821986782755,0.303897142410278
"fishash_poisson_rawd","moi_10.000000_iter_8","full",3828422,154392,22,17164,0.998719888281159,0.100048963603721,0.408215045928955
"fishash_poisson_rawd","moi_10.000000_iter_8","nonzero",193923,78166,22,17164,0.998719888281159,0.180048253435435,0.408215045928955
"fishash+_contingency","moi_10.000000_iter_8","full",3828399,151026,45,20530,0.997812879708384,0.119669379094873,1.22117590904236
"fishash+_contingency","moi_10.000000_iter_8","nonzero",193900,74800,45,20530,0.997812879708384,0.21535718032099,1.22117590904236
"fishash_refit0","moi_10.000000_iter_9","full",3827062,154581,34,18323,0.998147845508525,0.105972100124925,0.206041097640991
"fishash_refit0","moi_10.000000_iter_9","nonzero",202591,76792,34,18323,0.998147845508525,0.192640487830521,0.206041097640991
"fishash_refit10","moi_10.000000_iter_9","full",3827059,154351,37,18553,0.998009682625067,0.107302318049322,2.12250304222107
"fishash_refit10","moi_10.000000_iter_9","nonzero",202588,76562,37,18553,0.998009682625067,0.195058613257635,2.12250304222107
"fishash+_poisson","moi_10.000000_iter_9","full",3827047,152097,49,20807,0.99765055619486,0.120338453708416,0.502558946609497
"fishash+_poisson","moi_10.000000_iter_9","nonzero",202576,74308,49,20807,0.99765055619486,0.218756242443358,0.502558946609497
"fishash_poisson_rawd","moi_10.000000_iter_9","full",3827065,154941,31,17963,0.998277203512282,0.103890019895433,0.258342981338501
"fishash_poisson_rawd","moi_10.000000_iter_9","nonzero",202594,77152,31,17963,0.998277203512282,0.188855595857646,0.258342981338501
"fishash+_contingency","moi_10.000000_iter_9","full",3827041,151490,55,21414,0.997438166658904,0.123849072317587,0.820142030715942
"fishash+_contingency","moi_10.000000_iter_9","nonzero",202570,73701,55,21414,0.997438166658904,0.225137990853178,0.820142030715942
"fishash_refit0","moi_10.000000_iter_10","full",3827931,153799,26,18244,0.998576902025178,0.106043256627704,0.196095943450928
"fishash_refit0","moi_10.000000_iter_10","nonzero",201867,75851,26,18244,0.998576902025178,0.19388915457782,0.196095943450928
"fishash_refit10","moi_10.000000_iter_10","full",3827928,153626,29,18417,0.998427843434891,0.107048819190551,1.7461621761322
"fishash_refit10","moi_10.000000_iter_10","nonzero",201864,75678,29,18417,0.998427843434891,0.195727721983102,1.7461621761322
"fishash+_poisson","moi_10.000000_iter_10","full",3827916,151388,41,20655,0.998018940858137,0.120057195003575,0.508095026016235
"fishash+_poisson","moi_10.000000_iter_10","nonzero",201852,73440,41,20655,0.998018940858137,0.219512195121951,0.508095026016235
"fishash_poisson_rawd","moi_10.000000_iter_10","full",3827937,154189,20,17854,0.998881056282869,0.103776381486024,0.452841997146606
"fishash_poisson_rawd","moi_10.000000_iter_10","nonzero",201873,76241,20,17854,0.998881056282869,0.189744407247994,0.452841997146606
"fishash+_contingency","moi_10.000000_iter_10","full",3827907,150839,50,21204,0.997647501646749,0.123248257703016,1.30114817619324
"fishash+_contingency","moi_10.000000_iter_10","nonzero",201843,72891,50,21204,0.997647501646749,0.225346724055476,1.30114817619324
