"model","id","chemistry","regime","purity","mu_level","mu_pert","moi_level","moi","method","jaccard","precision","recall","fdr_pooled","recall_pooled","n_pred","n_true","model_chem"
"A","A__mix72hr_Cropseq__pur90__muweak__moilow","CROP-seq","mix72hr_Cropseq",0.9,"weak",5,"low",1,"ambient",0.643122980797021,0.789422674363053,0.778305773586019,0.150643659271432,0.776026026026026,3651,3996,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur90__muweak__moilow","CROP-seq","mix72hr_Cropseq",0.9,"weak",5,"low",1,"otsu",0.293586327376098,0.334549779957465,0.956325868682484,0.76933719029053,0.917917917917918,15902,3996,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur90__muweak__moilow","CROP-seq","mix72hr_Cropseq",0.9,"weak",5,"low",1,"valley",0.501619442512728,0.992847240167415,0.504759395582842,0.00725689404934688,0.513513513513513,2067,3996,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur90__muweak__moilow","CROP-seq","mix72hr_Cropseq",0.9,"weak",5,"low",1,"fishash",0.64222945694785,0.986258308372026,0.648260758967405,0.0107485604606526,0.644894894894895,2605,3996,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur90__muweak__moilow","CROP-seq","mix72hr_Cropseq",0.9,"weak",5,"low",1,"depth_fix",0.675712921603074,0.981218733928564,0.68592458773793,0.0139935414424112,0.687687687687688,2787,3996,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur90__muweak__moilow","CROP-seq","mix72hr_Cropseq",0.9,"weak",5,"low",1,"sceptre",0.643974648871527,0.9903048526394,0.648422767740343,0.00881901840490797,0.646896896896897,2608,3996,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur90__muweak__moihigh","CROP-seq","mix72hr_Cropseq",0.9,"weak",5,"high",5,"thresh3",0.684771836237007,0.995253866304586,0.68703598753927,0.00272934040940106,0.686283716804925,13190,19167,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur90__muweak__moihigh","CROP-seq","mix72hr_Cropseq",0.9,"weak",5,"high",5,"thresh10",0.266680702996352,0.99962962962963,0.266709818337897,0.00019739439399921,0.264256273803934,5066,19167,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur90__muweak__moihigh","CROP-seq","mix72hr_Cropseq",0.9,"weak",5,"high",5,"thresh20",0.10281480575665,1,0.10281480575665,0,0.100641727969948,1929,19167,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur90__muweak__moihigh","CROP-seq","mix72hr_Cropseq",0.9,"weak",5,"high",5,"ambient",0.703392953413194,0.934396169880945,0.750396822075114,0.0347034561228844,0.708196379193405,14062,19167,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur90__muweak__moihigh","CROP-seq","mix72hr_Cropseq",0.9,"weak",5,"high",5,"otsu",0.70096147522253,0.874614970663209,0.820911296375316,0.151745152354571,0.798820890071477,18050,19167,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur90__muweak__moihigh","CROP-seq","mix72hr_Cropseq",0.9,"weak",5,"high",5,"valley",0.496975058691136,0.99764513408292,0.497856379346789,0.00235621720038556,0.485991547973079,9337,19167,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur90__muweak__moihigh","CROP-seq","mix72hr_Cropseq",0.9,"weak",5,"high",5,"fishash",0.573563106702865,0.996438212799927,0.574905825599829,0.00224215246636771,0.533990713204988,10258,19167,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur90__muweak__moihigh","CROP-seq","mix72hr_Cropseq",0.9,"weak",5,"high",5,"depth_fix",0.695923545360436,0.991910220870609,0.700225901544874,0.0036410528711219,0.685292429696875,13183,19167,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur90__muweak__moihigh","CROP-seq","mix72hr_Cropseq",0.9,"weak",5,"high",5,"sceptre",0.604529097242623,0.994555432822052,0.606802299660349,0.00333483551149166,0.576929096885272,11095,19167,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur90__mumod__moilow","CROP-seq","mix72hr_Cropseq",0.9,"mod",15,"low",1,"thresh3",0.83815173120813,0.985915906564775,0.848531937376479,0.00965301330550483,0.853225443919982,3833,4449,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur90__mumod__moilow","CROP-seq","mix72hr_Cropseq",0.9,"mod",15,"low",1,"thresh10",0.547006185282493,0.999375,0.547178599075597,0.000405844155844156,0.553607552258935,2464,4449,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur90__mumod__moilow","CROP-seq","mix72hr_Cropseq",0.9,"mod",15,"low",1,"thresh20",0.334423048979425,1,0.334423048979425,0,0.338053495167453,1504,4449,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur90__mumod__moilow","CROP-seq","mix72hr_Cropseq",0.9,"mod",15,"low",1,"ambient",0.725467557869714,0.79816022636646,0.89723316161956,0.174111780594224,0.893459204315577,4813,4449,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur90__mumod__moilow","CROP-seq","mix72hr_Cropseq",0.9,"mod",15,"low",1,"otsu",0.654876237695573,0.806530666750955,0.847079900363507,0.490518683770218,0.821308159136885,7172,4449,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur90__mumod__moilow","CROP-seq","mix72hr_Cropseq",0.9,"mod",15,"low",1,"valley",0.690441032746428,0.994460958417662,0.694810265055082,0.00737652341244387,0.695661946504833,3118,4449,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur90__mumod__moilow","CROP-seq","mix72hr_Cropseq",0.9,"mod",15,"low",1,"fishash",0.811959724787025,0.991573864995853,0.818249677393191,0.00623644251626898,0.823780624859519,3688,4449,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur90__mumod__moilow","CROP-seq","mix72hr_Cropseq",0.9,"mod",15,"low",1,"depth_fix",0.847196379897166,0.98351634871474,0.859852730530045,0.0120698510529019,0.864688694088559,3894,4449,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur90__mumod__moilow","CROP-seq","mix72hr_Cropseq",0.9,"mod",15,"low",1,"sceptre",0.813138602620313,0.991144412483584,0.81926472793488,0.00708639956391387,0.81883569341425,3669,4449,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur90__mumod__moihigh","CROP-seq","mix72hr_Cropseq",0.9,"mod",15,"high",5,"thresh3",0.85073193164111,0.99703900474528,0.852929662996717,0.00186696538112765,0.84896329567624,18747,22041,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur90__mumod__moihigh","CROP-seq","mix72hr_Cropseq",0.9,"mod",15,"high",5,"thresh10",0.54074282107796,0.999932432432432,0.540764154488693,8.38082467314784e-05,0.541309377977406,11932,22041,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur90__mumod__moihigh","CROP-seq","mix72hr_Cropseq",0.9,"mod",15,"high",5,"thresh20",0.332478052654461,1,0.332478052654461,0,0.334739803094233,7378,22041,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur90__mumod__moihigh","CROP-seq","mix72hr_Cropseq",0.9,"mod",15,"high",5,"ambient",0.809406668697027,0.968703901690796,0.835908284530501,0.0138412198278287,0.795199854816025,17773,22041,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur90__mumod__moihigh","CROP-seq","mix72hr_Cropseq",0.9,"mod",15,"high",5,"otsu",0.800322430072207,0.998377659888137,0.801478452824091,0.00102963047706212,0.792341545301937,17482,22041,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur90__mumod__moihigh","CROP-seq","mix72hr_Cropseq",0.9,"mod",15,"high",5,"valley",0.754728008899805,0.998007835589654,0.756213686129134,0.00228003507746273,0.774284288371671,17105,22041,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur90__mumod__moihigh","CROP-seq","mix72hr_Cropseq",0.9,"mod",15,"high",5,"fishash",0.75235101146656,0.998419420392715,0.753388181159233,0.00104753175330627,0.692255342316592,15274,22041,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur90__mumod__moihigh","CROP-seq","mix72hr_Cropseq",0.9,"mod",15,"high",5,"depth_fix",0.863031368739923,0.993187368736531,0.868465184478687,0.00316072275193594,0.858536364048818,18983,22041,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur90__mumod__moihigh","CROP-seq","mix72hr_Cropseq",0.9,"mod",15,"high",5,"sceptre",0.743428248447003,0.99833611307454,0.744505866820648,0.00117195129891269,0.696021051676421,15359,22041,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur90__mustrong__moilow","CROP-seq","mix72hr_Cropseq",0.9,"strong",50,"low",1,"thresh3",0.932617451726583,0.985819053465281,0.945402865588734,0.00824604412747939,0.942996397541852,4487,4719,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur90__mustrong__moilow","CROP-seq","mix72hr_Cropseq",0.9,"strong",50,"low",1,"thresh10",0.792947173724129,0.999375,0.793341910566234,0.000267809319764328,0.791057427421064,3734,4719,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur90__mustrong__moilow","CROP-seq","mix72hr_Cropseq",0.9,"strong",50,"low",1,"thresh20",0.64433040312183,1,0.64433040312183,0,0.642297096842551,3031,4719,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur90__mustrong__moilow","CROP-seq","mix72hr_Cropseq",0.9,"strong",50,"low",1,"ambient",0.713460063461834,0.74755823382846,0.954216380497727,0.235284022653166,0.944267853358762,5827,4719,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur90__mustrong__moilow","CROP-seq","mix72hr_Cropseq",0.9,"strong",50,"low",1,"otsu",0.816172180018295,0.942145759673085,0.873859237682671,0.213502596653203,0.866497139224412,5199,4719,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur90__mustrong__moilow","CROP-seq","mix72hr_Cropseq",0.9,"strong",50,"low",1,"valley",0.830536172051505,0.997402552588311,0.832878307608779,0.00199401794616152,0.848484848484849,4012,4719,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur90__mustrong__moilow","CROP-seq","mix72hr_Cropseq",0.9,"strong",50,"low",1,"fishash",0.911823073519115,0.992246309228348,0.918661797338817,0.00483759502418798,0.915448188175461,4341,4719,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur90__mustrong__moilow","CROP-seq","mix72hr_Cropseq",0.9,"strong",50,"low",1,"depth_fix",0.934915623866688,0.981826561764135,0.951631690686976,0.0119126406353408,0.949141767323585,4533,4719,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur90__mustrong__moilow","CROP-seq","mix72hr_Cropseq",0.9,"strong",50,"low",1,"sceptre",0.904141217949634,0.985137816634601,0.916752914588313,0.00792171481826654,0.90230981140072,4292,4719,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur90__mustrong__moihigh","CROP-seq","mix72hr_Cropseq",0.9,"strong",50,"high",5,"thresh3",0.934514826610155,0.997278773135302,0.936772196897382,0.00164609053497942,0.938814120479856,21870,23257,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur90__mustrong__moihigh","CROP-seq","mix72hr_Cropseq",0.9,"strong",50,"high",5,"thresh10",0.781698407752223,0.999957627118644,0.781724606191465,5.49028220050511e-05,0.783119060927893,18214,23257,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur90__mustrong__moihigh","CROP-seq","mix72hr_Cropseq",0.9,"strong",50,"high",5,"thresh20",0.636211841184826,1,0.636211841184826,0,0.636023562798297,14792,23257,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur90__mustrong__moihigh","CROP-seq","mix72hr_Cropseq",0.9,"strong",50,"high",5,"ambient",0.863728331459042,0.976754934521236,0.884164321280101,0.00730652616929271,0.858752203637615,20119,23257,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur90__mustrong__moihigh","CROP-seq","mix72hr_Cropseq",0.9,"strong",50,"high",5,"otsu",0.85419626832917,0.999488681506287,0.8545982551038,0.000200571629143058,0.857333276002924,19943,23257,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur90__mustrong__moihigh","CROP-seq","mix72hr_Cropseq",0.9,"strong",50,"high",5,"valley",0.884113161640264,0.99845060729644,0.885521684298028,0.00155213771694652,0.912757449370082,21261,23257,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur90__mustrong__moihigh","CROP-seq","mix72hr_Cropseq",0.9,"strong",50,"high",5,"fishash",0.853573150787935,0.998588151011671,0.854639658927477,0.000587167716451372,0.80504794255493,18734,23257,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur90__mustrong__moihigh","CROP-seq","mix72hr_Cropseq",0.9,"strong",50,"high",5,"depth_fix",0.938243164863972,0.993919713048064,0.943370503372946,0.00317532320254026,0.944876811282625,22045,23257,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur90__mustrong__moihigh","CROP-seq","mix72hr_Cropseq",0.9,"strong",50,"high",5,"sceptre",0.814788022642234,0.998532942452918,0.815897810137144,0.000606829591217521,0.778948273638044,18127,23257,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur99__muweak__moilow","CROP-seq","mix72hr_Cropseq",0.99,"weak",5,"low",1,"thresh3",0.691627283131172,0.992438103417153,0.695146677686431,0.00495238095238095,0.692103868574457,2625,3774,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur99__muweak__moilow","CROP-seq","mix72hr_Cropseq",0.99,"weak",5,"low",1,"thresh10",0.27861141453666,1,0.27861141453666,0,0.280074191838898,1057,3774,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur99__muweak__moilow","CROP-seq","mix72hr_Cropseq",0.99,"weak",5,"low",1,"thresh20",0.107064922221959,1,0.107064922221959,0,0.104398516163222,394,3774,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur99__muweak__moilow","CROP-seq","mix72hr_Cropseq",0.99,"weak",5,"low",1,"ambient",0.691235211998992,0.838840191715426,0.80272421418975,0.125036689169357,0.789878113407525,3407,3774,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur99__muweak__moilow","CROP-seq","mix72hr_Cropseq",0.99,"weak",5,"low",1,"otsu",0.26378944844573,0.301617310621483,0.961844433104678,0.783797064062404,0.932697403285639,16281,3774,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur99__muweak__moilow","CROP-seq","mix72hr_Cropseq",0.99,"weak",5,"low",1,"valley",0.530046862047773,0.995190295477625,0.532380042901606,0.00443131462333826,0.53577106518283,2031,3774,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur99__muweak__moilow","CROP-seq","mix72hr_Cropseq",0.99,"weak",5,"low",1,"fishash",0.660338807049929,0.991222151179312,0.664474506562174,0.00561122244488978,0.657392686804452,2495,3774,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur99__muweak__moilow","CROP-seq","mix72hr_Cropseq",0.99,"weak",5,"low",1,"depth_fix",0.698775299514108,0.98668548093105,0.70545120874927,0.0093984962406015,0.698198198198198,2660,3774,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur99__muweak__moilow","CROP-seq","mix72hr_Cropseq",0.99,"weak",5,"low",1,"sceptre",0.659252808195859,0.990892115446994,0.663176081822927,0.00602893890675241,0.655272919978802,2488,3774,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur99__muweak__moihigh","CROP-seq","mix72hr_Cropseq",0.99,"weak",5,"high",5,"thresh3",0.688526178567585,0.998677998462824,0.689122456417141,0.00100324124093224,0.685900492767446,12958,18873,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur99__muweak__moihigh","CROP-seq","mix72hr_Cropseq",0.99,"weak",5,"high",5,"thresh10",0.267454696507325,1,0.267454696507325,0,0.265246648651513,5006,18873,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur99__muweak__moihigh","CROP-seq","mix72hr_Cropseq",0.99,"weak",5,"high",5,"thresh20",0.105892848678377,1,0.105892848678377,0,0.104646849997351,1975,18873,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur99__muweak__moihigh","CROP-seq","mix72hr_Cropseq",0.99,"weak",5,"high",5,"ambient",0.718135295624601,0.958246205654854,0.746541102817022,0.0236588522939738,0.719387484766598,13906,18873,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur99__muweak__moihigh","CROP-seq","mix72hr_Cropseq",0.99,"weak",5,"high",5,"otsu",0.73084478572729,0.92558516985058,0.800831985251627,0.0892277543021618,0.788004026916759,16329,18873,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur99__muweak__moihigh","CROP-seq","mix72hr_Cropseq",0.99,"weak",5,"high",5,"valley",0.535669155506447,0.998649823390784,0.536306343436039,0.00120300751879699,0.527896995708155,9975,18873,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur99__muweak__moihigh","CROP-seq","mix72hr_Cropseq",0.99,"weak",5,"high",5,"fishash",0.573143659165783,0.998393067357418,0.573764919756617,0.000976467141880676,0.542097175859694,10241,18873,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur99__muweak__moihigh","CROP-seq","mix72hr_Cropseq",0.99,"weak",5,"high",5,"depth_fix",0.698748344799666,0.994825895335535,0.701420226477031,0.00267747858017136,0.690775181476183,13072,18873,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur99__muweak__moihigh","CROP-seq","mix72hr_Cropseq",0.99,"weak",5,"high",5,"sceptre",0.61100512200826,0.998434005025829,0.611620611012838,0.00116780452748832,0.589148519048376,11132,18873,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur99__mumod__moilow","CROP-seq","mix72hr_Cropseq",0.99,"mod",15,"low",1,"thresh3",0.84722316303171,0.996917364385131,0.849311248046304,0.00326441784548422,0.843462246777164,3676,4344,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur99__mumod__moilow","CROP-seq","mix72hr_Cropseq",0.99,"mod",15,"low",1,"thresh10",0.550516000607032,1,0.550516000607032,0,0.542357274401473,2356,4344,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur99__mumod__moilow","CROP-seq","mix72hr_Cropseq",0.99,"mod",15,"low",1,"thresh20",0.337617122612056,1,0.337617122612056,0,0.330570902394107,1436,4344,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur99__mumod__moilow","CROP-seq","mix72hr_Cropseq",0.99,"mod",15,"low",1,"ambient",0.717763308562446,0.79462281433263,0.900152342804283,0.166229794670162,0.878683241252302,4578,4344,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur99__mumod__moilow","CROP-seq","mix72hr_Cropseq",0.99,"mod",15,"low",1,"otsu",0.631722630433024,0.781440054544791,0.849618540833517,0.516247951938831,0.81560773480663,7324,4344,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur99__mumod__moilow","CROP-seq","mix72hr_Cropseq",0.99,"mod",15,"low",1,"valley",0.724393338100511,0.996852285635131,0.726805929362979,0.00407907122685911,0.730662983425414,3187,4344,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur99__mumod__moilow","CROP-seq","mix72hr_Cropseq",0.99,"mod",15,"low",1,"fishash",0.81510754071755,0.993253907299493,0.819332223329266,0.0053717839977382,0.809852670349908,3537,4344,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur99__mumod__moilow","CROP-seq","mix72hr_Cropseq",0.99,"mod",15,"low",1,"depth_fix",0.852458792232201,0.988079475318015,0.860754799594587,0.0082954241370083,0.853130755064457,3737,4344,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur99__mumod__moilow","CROP-seq","mix72hr_Cropseq",0.99,"mod",15,"low",1,"sceptre",0.808517273903372,0.988055860472884,0.817153966649532,0.0149253731343284,0.80524861878453,3551,4344,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur99__mumod__moihigh","CROP-seq","mix72hr_Cropseq",0.99,"mod",15,"high",5,"thresh3",0.840433826721922,0.999234692914165,0.840982146286493,0.000664893617021277,0.843000701098387,18048,21395,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur99__mumod__moihigh","CROP-seq","mix72hr_Cropseq",0.99,"mod",15,"high",5,"thresh10",0.532123948358987,1,0.532123948358987,0,0.535919607384903,11466,21395,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur99__mumod__moihigh","CROP-seq","mix72hr_Cropseq",0.99,"mod",15,"high",5,"thresh20",0.326510880753557,1,0.326510880753557,0,0.329703201682636,7054,21395,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur99__mumod__moihigh","CROP-seq","mix72hr_Cropseq",0.99,"mod",15,"high",5,"ambient",0.79869449312901,0.965872011293557,0.826072433828587,0.01583448913546,0.795980369245151,17304,21395,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur99__mumod__moihigh","CROP-seq","mix72hr_Cropseq",0.99,"mod",15,"high",5,"otsu",0.773891663270257,0.982418736572863,0.791344446267516,0.0230693241908304,0.785791072680533,17209,21395,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur99__mumod__moihigh","CROP-seq","mix72hr_Cropseq",0.99,"mod",15,"high",5,"valley",0.713456978601584,0.998045282093142,0.715002961017903,0.00226928895612708,0.739799018462257,15864,21395,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur99__mumod__moihigh","CROP-seq","mix72hr_Cropseq",0.99,"mod",15,"high",5,"fishash",0.71894237464815,0.99918019602885,0.719443684656084,0.000479320734045467,0.682262210796915,14604,21395,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur99__mumod__moihigh","CROP-seq","mix72hr_Cropseq",0.99,"mod",15,"high",5,"depth_fix",0.853061874342645,0.996721232234093,0.855479451187017,0.00240174672489083,0.854218275297967,18320,21395,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur99__mumod__moihigh","CROP-seq","mix72hr_Cropseq",0.99,"mod",15,"high",5,"sceptre",0.729738891492361,0.999187037857294,0.730225464129383,0.00053226879574185,0.70212666510867,15030,21395,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur99__mustrong__moilow","CROP-seq","mix72hr_Cropseq",0.99,"strong",50,"low",1,"thresh3",0.943625366118032,0.996468818542311,0.946678238760624,0.00300369685767098,0.943581893724032,4328,4573,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur99__mustrong__moilow","CROP-seq","mix72hr_Cropseq",0.99,"strong",50,"low",1,"thresh10",0.777177174424675,1,0.777177174424675,0,0.77432757489613,3541,4573,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur99__mustrong__moilow","CROP-seq","mix72hr_Cropseq",0.99,"strong",50,"low",1,"thresh20",0.619781988179512,1,0.619781988179512,0,0.618412420730374,2828,4573,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur99__mustrong__moilow","CROP-seq","mix72hr_Cropseq",0.99,"strong",50,"low",1,"ambient",0.757982205910981,0.79824034967839,0.949757231678598,0.181645087585682,0.939864421605073,5252,4573,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur99__mustrong__moilow","CROP-seq","mix72hr_Cropseq",0.99,"strong",50,"low",1,"otsu",0.827203639794331,0.962093893307129,0.865109746487203,0.129003558718861,0.856330636343757,4496,4573,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur99__mustrong__moilow","CROP-seq","mix72hr_Cropseq",0.99,"strong",50,"low",1,"valley",0.804033078254054,0.999487012987013,0.804501809440639,0.00054333061668025,0.804504701508856,3681,4573,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur99__mustrong__moilow","CROP-seq","mix72hr_Cropseq",0.99,"strong",50,"low",1,"fishash",0.909062890540658,0.99360920093827,0.914192129401889,0.00407478427612656,0.908593920839711,4172,4573,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur99__mustrong__moilow","CROP-seq","mix72hr_Cropseq",0.99,"strong",50,"low",1,"depth_fix",0.939142724146511,0.986808948597838,0.951022129099768,0.00868770004572474,0.9481740651651,4374,4573,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur99__mustrong__moilow","CROP-seq","mix72hr_Cropseq",0.99,"strong",50,"low",1,"sceptre",0.903338039122267,0.990860482611568,0.910736910990981,0.00842764266795088,0.900502952110212,4153,4573,"A CROP-seq"
